Timestamp,SliceType,Size_MBits
1.159546,uRLLC,1.039
1.199257,mMTC,0.156
1.205924,eMBB,9.196
1.218087,mMTC,0.161
1.246023,uRLLC,1.698
1.324152,mMTC,0.247
1.335619,mMTC,0.196
1.423592,mMTC,0.486
1.468086,eMBB,9.825
1.483504,uRLLC,1.751
1.483593,mMTC,0.137
1.495757,mMTC,0.433
1.510379,eMBB,8.147
1.551320,eMBB,9.308
1.590051,mMTC,0.138
1.620646,uRLLC,1.302
1.648236,eMBB,7.308
1.680724,mMTC,0.400
1.701735,mMTC,0.479
1.720080,uRLLC,1.761
1.723184,uRLLC,0.583
1.762019,mMTC,0.222
1.798384,mMTC,0.163
1.813695,uRLLC,1.254
1.931435,uRLLC,0.611
1.974891,uRLLC,0.593
1.989111,mMTC,0.278
1.992662,mMTC,0.131
2.031357,mMTC,0.130
2.041510,mMTC,0.275
2.068339,eMBB,10.833
2.075947,mMTC,0.249
2.118641,uRLLC,0.736
2.124160,mMTC,0.419
2.132468,mMTC,0.189
2.140127,uRLLC,1.219
2.140176,uRLLC,0.545
2.146386,mMTC,0.165
2.181447,uRLLC,1.693
2.189455,eMBB,11.948
2.203280,mMTC,0.119
2.232219,mMTC,0.249
2.238989,uRLLC,0.701
2.251439,eMBB,13.148
2.256216,uRLLC,1.115
2.277661,mMTC,0.210
2.285510,mMTC,0.381
2.289810,eMBB,11.116
2.295177,eMBB,9.173
2.295712,eMBB,7.465
2.327369,mMTC,0.125
2.344825,mMTC,0.495
2.439445,uRLLC,1.223
2.448758,eMBB,11.327
2.522232,mMTC,0.443
2.527106,eMBB,13.284
2.528155,uRLLC,1.800
2.531701,mMTC,0.278
2.532478,eMBB,9.604
2.587372,mMTC,0.145
2.603288,uRLLC,1.807
2.622852,mMTC,0.188
2.637365,mMTC,0.462
2.658561,mMTC,0.123
2.721304,mMTC,0.266
2.721746,eMBB,9.771
2.778260,uRLLC,1.126
2.787767,mMTC,0.460
2.801138,uRLLC,1.683
2.808531,eMBB,7.502
2.843016,mMTC,0.445
2.878286,mMTC,0.327
2.884391,mMTC,0.405
2.893902,mMTC,0.314
2.900661,mMTC,0.129
2.947616,mMTC,0.296
2.951862,uRLLC,1.686
3.003784,mMTC,0.134
3.053660,mMTC,0.331
3.106243,mMTC,0.317
3.123967,eMBB,13.686
3.146994,mMTC,0.314
3.199155,eMBB,5.895
3.205709,mMTC,0.141
3.213123,mMTC,0.101
3.222284,uRLLC,0.825
3.224890,mMTC,0.328
3.269842,eMBB,9.867
3.270695,uRLLC,1.093
3.311743,mMTC,0.321
3.360628,mMTC,0.208
3.361693,uRLLC,1.654
3.372183,uRLLC,1.306
3.499334,mMTC,0.120
3.517369,mMTC,0.396
3.519377,mMTC,0.399
3.547416,eMBB,12.317
3.561975,mMTC,0.476
3.583238,mMTC,0.330
3.585844,mMTC,0.321
3.613028,mMTC,0.493
3.647461,eMBB,6.383
3.652774,eMBB,6.207
3.679539,eMBB,12.262
3.736811,uRLLC,1.302
3.758604,mMTC,0.103
3.777691,eMBB,14.989
3.778453,uRLLC,1.359
3.783522,mMTC,0.468
3.793035,uRLLC,1.429
3.808171,uRLLC,0.992
3.811117,mMTC,0.258
3.812241,mMTC,0.364
3.821557,mMTC,0.341
3.836374,uRLLC,1.547
3.859388,uRLLC,0.938
3.869881,mMTC,0.255
3.878152,mMTC,0.462
3.878811,mMTC,0.455
3.896094,mMTC,0.253
3.953299,uRLLC,1.155
3.992243,eMBB,9.124
4.037190,uRLLC,1.579
4.080874,uRLLC,0.626
4.087859,mMTC,0.296
4.104554,mMTC,0.314
4.111006,uRLLC,1.241
4.116318,mMTC,0.369
4.161058,uRLLC,1.595
4.184714,mMTC,0.282
4.197848,uRLLC,1.044
4.287151,uRLLC,1.991
4.288092,mMTC,0.320
4.298246,eMBB,11.223
4.306293,mMTC,0.311
4.327180,mMTC,0.282
4.331447,mMTC,0.217
4.339274,mMTC,0.367
4.442367,eMBB,6.572
4.445955,eMBB,12.414
4.459665,uRLLC,1.259
4.463864,uRLLC,0.767
4.499269,mMTC,0.342
4.500606,eMBB,14.629
4.543138,uRLLC,1.430
4.556317,eMBB,10.056
4.582713,uRLLC,1.966
4.595275,mMTC,0.157
4.618412,eMBB,14.658
4.647860,uRLLC,1.337
4.648848,uRLLC,1.708
4.655097,mMTC,0.394
4.683111,mMTC,0.252
4.751358,mMTC,0.143
4.827929,uRLLC,1.248
4.828143,mMTC,0.429
4.832775,uRLLC,0.660
4.845503,uRLLC,1.789
4.852998,mMTC,0.414
4.858146,uRLLC,0.630
4.896253,uRLLC,1.681
4.899957,eMBB,13.660
4.934510,mMTC,0.351
4.941151,uRLLC,1.763
4.946519,mMTC,0.326
4.959655,eMBB,8.476
4.966030,mMTC,0.151
5.001746,mMTC,0.218
5.022641,mMTC,0.229
5.063056,uRLLC,0.763
5.072541,eMBB,6.645
5.074443,eMBB,9.256
5.081041,uRLLC,1.854
5.112592,mMTC,0.269
5.125587,uRLLC,1.293
5.178623,uRLLC,1.474
5.184154,uRLLC,1.758
5.191605,uRLLC,1.298
5.213903,mMTC,0.319
5.234846,mMTC,0.391
5.306638,eMBB,11.162
5.313827,eMBB,13.788
5.316095,eMBB,11.782
5.350485,mMTC,0.163
5.365193,uRLLC,1.558
5.378059,uRLLC,0.868
5.382652,uRLLC,0.739
5.388042,mMTC,0.216
5.391035,uRLLC,1.541
5.457471,mMTC,0.364
5.486903,uRLLC,0.723
5.536522,mMTC,0.109
5.540779,uRLLC,1.765
5.570353,mMTC,0.218
5.583392,uRLLC,1.090
5.586408,mMTC,0.490
5.603975,eMBB,14.875
5.655400,mMTC,0.214
5.683954,mMTC,0.389
5.745734,mMTC,0.371
5.746816,uRLLC,0.715
5.779195,mMTC,0.188
5.783536,eMBB,6.274
5.960808,uRLLC,1.064
5.973280,mMTC,0.103
6.002719,mMTC,0.200
6.062014,mMTC,0.365
6.071853,uRLLC,1.560
6.093001,mMTC,0.137
6.134355,mMTC,0.370
6.184504,mMTC,0.205
6.274654,eMBB,7.455
6.288458,mMTC,0.288
6.296179,mMTC,0.430
6.300250,mMTC,0.418
6.327098,uRLLC,1.815
6.346066,mMTC,0.261
6.353328,mMTC,0.206
6.353394,mMTC,0.361
6.357864,mMTC,0.172
6.371914,mMTC,0.262
6.429960,mMTC,0.278
6.435470,uRLLC,0.640
6.462987,uRLLC,0.810
6.464996,mMTC,0.107
6.507665,eMBB,11.979
6.512955,mMTC,0.118
6.527412,mMTC,0.195
6.542995,mMTC,0.205
6.552572,uRLLC,1.687
6.595474,eMBB,12.135
6.648682,eMBB,14.419
6.700278,uRLLC,0.778
6.723067,mMTC,0.204
6.731498,eMBB,12.405
6.774345,eMBB,9.596
6.787443,uRLLC,1.502
6.809586,mMTC,0.186
6.829194,mMTC,0.378
6.837294,uRLLC,1.577
6.859724,mMTC,0.242
6.864942,mMTC,0.372
6.886913,mMTC,0.326
6.893589,mMTC,0.158
6.914120,uRLLC,1.504
6.921158,mMTC,0.410
6.922450,uRLLC,1.509
6.931296,eMBB,7.385
6.944503,eMBB,8.291
6.961272,eMBB,9.165
7.014765,uRLLC,0.922
7.016470,mMTC,0.281
7.025302,mMTC,0.357
7.054161,mMTC,0.232
7.090484,mMTC,0.496
7.140248,eMBB,7.936
7.143890,uRLLC,0.776
7.160177,mMTC,0.249
7.178855,uRLLC,0.507
7.248704,uRLLC,1.263
7.260006,uRLLC,1.463
7.369974,uRLLC,1.650
7.372540,mMTC,0.418
7.375361,uRLLC,1.779
7.393765,mMTC,0.132
7.430411,uRLLC,1.345
7.462041,mMTC,0.355
7.468166,eMBB,5.369
7.470440,uRLLC,0.932
7.491364,mMTC,0.120
7.492279,uRLLC,1.864
7.533724,uRLLC,1.721
7.554550,mMTC,0.254
7.560305,uRLLC,0.942
7.571796,mMTC,0.230
7.575199,mMTC,0.376
7.593653,mMTC,0.257
7.603961,mMTC,0.120
7.615233,uRLLC,1.135
7.657068,mMTC,0.108
7.744186,mMTC,0.107
7.753682,mMTC,0.106
7.772973,eMBB,8.537
7.789287,mMTC,0.490
7.794833,uRLLC,1.890
7.820877,eMBB,8.396
7.832430,mMTC,0.178
7.855176,mMTC,0.374
7.897237,mMTC,0.134
7.901305,mMTC,0.408
7.941357,uRLLC,1.473
7.953378,eMBB,12.838
7.957991,uRLLC,0.721
7.961681,mMTC,0.348
7.970107,uRLLC,1.379
7.993426,uRLLC,1.574
8.008571,uRLLC,1.462
8.044189,uRLLC,0.546
8.060908,eMBB,10.075
8.092622,uRLLC,1.566
8.116766,uRLLC,1.468
8.135945,uRLLC,1.481
8.153142,mMTC,0.346
8.161927,mMTC,0.384
8.197272,uRLLC,1.613
8.200319,uRLLC,1.600
8.200506,mMTC,0.334
8.208056,mMTC,0.470
8.248619,mMTC,0.211
8.297280,mMTC,0.444
8.303011,mMTC,0.324
8.353095,mMTC,0.470
8.355042,mMTC,0.303
8.364602,eMBB,11.597
8.400384,uRLLC,1.485
8.420997,mMTC,0.344
8.429995,mMTC,0.442
8.466263,mMTC,0.109
8.466962,uRLLC,1.533
8.538376,uRLLC,0.578
8.552133,mMTC,0.235
8.611641,eMBB,6.561
8.619862,uRLLC,0.655
8.621097,uRLLC,0.985
8.636361,mMTC,0.268
8.654048,mMTC,0.475
8.662719,eMBB,14.716
8.701224,uRLLC,0.791
8.707830,eMBB,5.795
8.718908,mMTC,0.479
8.782212,mMTC,0.330
8.805231,mMTC,0.218
8.808704,mMTC,0.252
8.843654,mMTC,0.200
8.900257,eMBB,14.985
8.931439,uRLLC,1.400
8.942977,eMBB,10.837
8.997184,eMBB,13.459
9.018347,mMTC,0.348
9.074356,uRLLC,0.932
9.089069,mMTC,0.207
9.091224,eMBB,7.566
9.141913,mMTC,0.239
9.151621,uRLLC,0.760
9.235148,uRLLC,1.782
9.290076,eMBB,10.200
9.303391,mMTC,0.218
9.371811,uRLLC,1.643
9.389712,eMBB,10.030
9.400507,mMTC,0.324
9.405434,mMTC,0.143
9.419827,uRLLC,1.289
9.474010,uRLLC,1.149
9.475541,uRLLC,1.705
9.478188,mMTC,0.286
9.507242,mMTC,0.153
9.507576,uRLLC,1.939
9.508231,uRLLC,0.582
9.540767,uRLLC,1.973
9.584593,uRLLC,1.884
9.612466,uRLLC,1.243
9.672378,mMTC,0.363
9.690682,mMTC,0.283
9.704586,eMBB,9.009
9.730131,uRLLC,0.837
9.732206,eMBB,7.104
9.739605,mMTC,0.215
9.757851,eMBB,14.914
9.820088,uRLLC,0.827
9.839549,eMBB,13.829
9.859149,uRLLC,1.851
9.947884,eMBB,13.142
9.965319,mMTC,0.305
9.974564,mMTC,0.412
10.000685,uRLLC,1.493
10.019611,uRLLC,1.892
10.191164,uRLLC,1.886
10.217085,eMBB,14.383
10.218312,mMTC,0.330
10.250206,eMBB,14.949
10.263672,uRLLC,1.380
10.329538,uRLLC,1.088
10.346334,uRLLC,1.845
10.404979,uRLLC,1.038
10.431410,uRLLC,0.759
10.445052,uRLLC,1.501
10.452009,eMBB,8.169
10.467542,uRLLC,0.640
10.469359,mMTC,0.266
10.557212,mMTC,0.430
10.614579,mMTC,0.121
10.666115,uRLLC,1.170
10.667747,mMTC,0.308
10.685122,eMBB,8.901
10.690896,uRLLC,0.823
10.703035,uRLLC,1.434
10.722364,mMTC,0.139
10.750831,eMBB,10.997
10.775857,mMTC,0.228
10.791022,mMTC,0.215
10.881973,mMTC,0.440
10.922947,eMBB,7.786
10.948230,uRLLC,0.935
10.965743,mMTC,0.194
10.982267,eMBB,12.929
11.025533,uRLLC,0.762
11.033684,mMTC,0.327
11.045834,uRLLC,0.801
11.077540,eMBB,14.086
11.100112,mMTC,0.455
11.115483,uRLLC,0.912
11.131032,uRLLC,1.851
11.163933,uRLLC,0.662
11.229053,uRLLC,1.218
11.242242,eMBB,14.162
11.243268,uRLLC,1.987
11.259549,mMTC,0.124
11.265289,uRLLC,0.944
11.323938,eMBB,9.846
11.378653,mMTC,0.146
11.394021,mMTC,0.372
11.436919,uRLLC,1.730
11.471691,eMBB,12.747
11.546138,mMTC,0.195
11.552665,mMTC,0.196
11.593512,uRLLC,1.056
11.595899,uRLLC,0.687
11.596049,mMTC,0.234
11.615153,mMTC,0.326
11.617909,uRLLC,1.767
11.649767,uRLLC,1.907
11.668426,mMTC,0.269
11.681751,uRLLC,1.647
11.695171,mMTC,0.269
11.716147,mMTC,0.133
11.730785,mMTC,0.130
11.751003,mMTC,0.176
11.770992,uRLLC,1.619
11.802899,mMTC,0.293
11.815687,uRLLC,1.939
11.824021,mMTC,0.357
11.917629,mMTC,0.250
11.918734,eMBB,8.694
11.961946,mMTC,0.343
12.074214,mMTC,0.347
12.078643,mMTC,0.223
12.123604,mMTC,0.466
12.150065,uRLLC,1.031
12.177069,mMTC,0.353
12.221568,uRLLC,1.411
12.222108,uRLLC,1.981
12.232608,uRLLC,1.042
12.290812,eMBB,11.724
12.355950,mMTC,0.274
12.381549,mMTC,0.221
12.434183,eMBB,8.642
12.450740,eMBB,7.031
12.453166,mMTC,0.459
12.455446,uRLLC,0.847
12.468760,mMTC,0.220
12.470161,eMBB,11.869
12.526408,uRLLC,1.215
12.550199,mMTC,0.276
12.557898,uRLLC,0.589
12.575453,uRLLC,1.549
12.581449,eMBB,10.723
12.611578,mMTC,0.190
12.619340,eMBB,7.637
12.649697,mMTC,0.407
12.657714,uRLLC,1.444
12.713232,mMTC,0.321
12.729800,mMTC,0.195
12.735073,mMTC,0.347
12.787460,eMBB,11.103
12.805214,eMBB,12.012
12.806937,uRLLC,1.053
12.807524,mMTC,0.131
12.853161,mMTC,0.107
12.859776,uRLLC,1.714
12.874558,mMTC,0.250
12.925839,uRLLC,1.441
12.973193,eMBB,9.893
12.997113,mMTC,0.357
12.999772,mMTC,0.156
13.006405,mMTC,0.183
13.102815,uRLLC,1.508
13.105948,eMBB,14.213
13.131018,eMBB,12.533
13.187926,uRLLC,1.069
13.223652,eMBB,12.989
13.225197,mMTC,0.375
13.279285,uRLLC,1.042
13.320526,mMTC,0.291
13.336850,eMBB,12.176
13.399739,uRLLC,1.969
13.443570,mMTC,0.186
13.447432,uRLLC,1.061
13.456100,eMBB,6.781
13.481072,mMTC,0.324
13.487666,mMTC,0.379
13.531014,mMTC,0.274
13.578023,eMBB,6.090
13.679736,uRLLC,0.937
13.683729,mMTC,0.247
13.702588,eMBB,13.912
13.712861,eMBB,9.788
13.725554,uRLLC,0.933
13.741686,mMTC,0.478
13.747540,mMTC,0.335
13.752869,uRLLC,1.494
13.757414,uRLLC,1.938
13.758969,uRLLC,0.548
13.807904,mMTC,0.130
13.813033,uRLLC,1.688
13.827263,mMTC,0.332
13.867743,uRLLC,0.657
13.878760,eMBB,11.416
13.951859,mMTC,0.106
14.024255,eMBB,8.942
14.054319,mMTC,0.355
14.079644,mMTC,0.476
14.087696,eMBB,8.730
14.119728,eMBB,9.066
14.165141,uRLLC,0.957
14.203898,mMTC,0.179
14.210795,uRLLC,1.929
14.236866,mMTC,0.105
14.245038,uRLLC,1.677
14.273364,uRLLC,0.654
14.284855,mMTC,0.415
14.303244,uRLLC,0.530
14.316554,mMTC,0.206
14.356393,mMTC,0.270
14.367322,mMTC,0.258
14.382882,mMTC,0.315
14.383200,uRLLC,1.996
14.390994,mMTC,0.391
14.405438,mMTC,0.481
14.500925,uRLLC,0.676
14.520283,uRLLC,0.699
14.543496,uRLLC,1.687
14.586845,mMTC,0.313
14.614219,mMTC,0.397
14.713486,mMTC,0.304
14.736341,eMBB,9.047
14.747150,mMTC,0.275
14.753301,mMTC,0.474
14.790038,mMTC,0.375
14.808863,eMBB,12.806
14.819369,uRLLC,1.770
14.820327,mMTC,0.152
14.840424,eMBB,5.409
14.849082,mMTC,0.309
14.850722,mMTC,0.462
14.979627,mMTC,0.212
15.027264,eMBB,5.738
15.031696,uRLLC,0.972
15.033353,uRLLC,0.957
15.047038,mMTC,0.114
15.084705,uRLLC,1.126
15.132484,uRLLC,1.950
15.152654,mMTC,0.387
15.160118,eMBB,13.376
15.217425,mMTC,0.343
15.285966,eMBB,6.268
15.309062,uRLLC,0.878
15.319124,mMTC,0.350
15.326794,uRLLC,1.319
15.359824,mMTC,0.102
15.368069,mMTC,0.178
15.408295,mMTC,0.244
15.460379,mMTC,0.268
15.461675,mMTC,0.416
15.463496,uRLLC,1.089
15.485441,uRLLC,1.802
15.496648,mMTC,0.140
15.521908,mMTC,0.496
15.536495,mMTC,0.148
15.540048,mMTC,0.128
15.542021,mMTC,0.287
15.550946,uRLLC,1.921
15.660193,mMTC,0.253
15.708622,uRLLC,0.590
15.718222,mMTC,0.210
15.771697,mMTC,0.216
15.782609,eMBB,9.606
15.805184,mMTC,0.231
15.806918,uRLLC,1.346
15.815546,mMTC,0.253
15.900479,eMBB,9.438
15.905059,uRLLC,1.083
15.962003,eMBB,7.952
15.975886,mMTC,0.312
16.083431,eMBB,5.451
16.123281,uRLLC,1.026
16.177521,mMTC,0.181
16.232088,uRLLC,0.998
16.239989,mMTC,0.171
16.246108,uRLLC,1.866
16.249519,mMTC,0.226
16.286861,uRLLC,1.305
16.333380,mMTC,0.213
16.344167,mMTC,0.157
16.361167,uRLLC,1.114
16.364877,mMTC,0.255
16.389030,mMTC,0.180
16.414115,mMTC,0.321
16.421472,mMTC,0.402
16.429556,uRLLC,1.353
16.454220,uRLLC,1.957
16.463011,uRLLC,0.786
16.545485,mMTC,0.424
16.560675,uRLLC,0.642
16.568873,mMTC,0.237
16.574726,eMBB,5.644
16.628548,uRLLC,0.752
16.664544,mMTC,0.489
16.670439,eMBB,11.935
16.708660,mMTC,0.461
16.714921,mMTC,0.233
16.793380,mMTC,0.210
16.821022,mMTC,0.493
16.824124,uRLLC,1.363
16.841098,uRLLC,0.721
16.853182,mMTC,0.408
16.860302,mMTC,0.473
16.935358,eMBB,8.285
16.973439,mMTC,0.154
16.987716,mMTC,0.452
16.998264,uRLLC,1.118
17.022112,uRLLC,0.826
17.025118,mMTC,0.281
17.035129,uRLLC,0.628
17.059799,mMTC,0.136
17.067379,mMTC,0.456
17.090869,mMTC,0.152
17.115781,mMTC,0.168
17.122149,mMTC,0.493
17.123441,uRLLC,1.616
17.126594,mMTC,0.192
17.163338,uRLLC,1.282
17.166547,uRLLC,1.074
17.200509,eMBB,9.251
17.229917,uRLLC,0.992
17.232595,mMTC,0.290
17.244830,eMBB,14.204
17.253961,uRLLC,1.833
17.265733,uRLLC,1.445
17.341680,eMBB,7.626
17.378042,uRLLC,1.277
17.385608,uRLLC,1.958
17.416415,uRLLC,1.352
17.417976,uRLLC,1.280
17.444329,eMBB,13.774
17.453081,eMBB,13.824
17.457018,uRLLC,1.765
17.479823,eMBB,11.033
17.531263,mMTC,0.282
17.535229,eMBB,8.764
17.543594,eMBB,12.059
17.553329,uRLLC,0.927
17.569548,uRLLC,1.849
17.586782,mMTC,0.129
17.598278,uRLLC,0.855
17.631551,uRLLC,1.347
17.674130,uRLLC,0.829
17.687523,mMTC,0.302
17.692195,uRLLC,1.851
17.694424,mMTC,0.160
17.698549,eMBB,6.956
17.704527,mMTC,0.272
17.712520,uRLLC,1.738
17.718861,uRLLC,1.426
17.774903,mMTC,0.192
17.833685,uRLLC,1.303
17.882282,uRLLC,1.991
17.895611,uRLLC,1.895
17.910272,mMTC,0.324
17.914256,mMTC,0.244
17.914963,uRLLC,1.665
17.928433,mMTC,0.161
17.931585,mMTC,0.365
18.003732,eMBB,14.633
18.123545,mMTC,0.392
18.166836,mMTC,0.106
18.217769,uRLLC,1.354
18.251915,eMBB,5.198
18.259995,uRLLC,1.016
18.275844,eMBB,11.386
18.302365,mMTC,0.253
18.369556,mMTC,0.183
18.386103,mMTC,0.315
18.395558,mMTC,0.452
18.409813,mMTC,0.294
18.427155,eMBB,8.672
18.479284,uRLLC,1.531
18.517366,uRLLC,0.887
18.534042,eMBB,12.995
18.545267,mMTC,0.375
18.559828,mMTC,0.256
18.566520,uRLLC,0.601
18.600095,eMBB,5.524
18.701981,mMTC,0.251
18.730324,uRLLC,0.846
18.743333,uRLLC,0.634
18.743855,uRLLC,1.061
18.746697,uRLLC,0.924
18.762377,mMTC,0.380
18.789521,mMTC,0.109
18.792026,mMTC,0.497
18.808740,eMBB,10.935
18.820979,mMTC,0.345
18.885457,uRLLC,1.341
18.890677,mMTC,0.281
18.930880,uRLLC,1.977
18.962984,uRLLC,0.810
18.976948,eMBB,7.873
19.000207,mMTC,0.194
19.045447,mMTC,0.227
19.047623,mMTC,0.109
19.065570,mMTC,0.285
19.094581,mMTC,0.276
19.129553,mMTC,0.152
19.135462,eMBB,12.697
19.136857,uRLLC,1.197
19.145722,uRLLC,0.549
19.164543,uRLLC,1.147
19.172347,uRLLC,1.035
19.182117,mMTC,0.315
19.208166,eMBB,10.252
19.214848,uRLLC,0.962
19.232365,eMBB,10.433
19.248230,mMTC,0.257
19.253120,uRLLC,1.502
19.300786,eMBB,6.724
19.369440,mMTC,0.291
19.388735,mMTC,0.121
19.427646,uRLLC,0.510
19.439469,eMBB,8.698
19.498455,mMTC,0.113
19.500762,mMTC,0.260
19.544287,uRLLC,1.477
19.548345,mMTC,0.355
19.566914,uRLLC,0.757
19.574252,mMTC,0.198
19.575946,uRLLC,0.919
19.629702,uRLLC,0.707
19.679373,eMBB,13.952
19.685779,mMTC,0.187
19.702397,eMBB,7.944
19.715635,eMBB,10.981
19.735712,eMBB,5.731
19.792026,mMTC,0.489
19.802491,mMTC,0.442
19.852201,mMTC,0.445
19.861377,eMBB,8.490
19.872339,mMTC,0.189
19.890473,mMTC,0.150
19.907670,uRLLC,1.210
19.917995,uRLLC,1.866
19.934352,uRLLC,0.566
19.967122,eMBB,11.519
19.979376,uRLLC,1.500
19.983428,mMTC,0.433
20.015707,uRLLC,0.804
20.030984,mMTC,0.132
20.033238,mMTC,0.345
20.051070,mMTC,0.242
20.052199,mMTC,0.365
20.060709,mMTC,0.223
20.064296,mMTC,0.388
20.065632,eMBB,13.850
20.068468,mMTC,0.436
20.068881,mMTC,0.232
20.078942,mMTC,0.313
20.092075,eMBB,11.225
20.092103,mMTC,0.194
20.095470,mMTC,0.291
20.097216,mMTC,0.285
20.102527,mMTC,0.472
20.141129,mMTC,0.140
20.162667,uRLLC,0.959
20.165311,mMTC,0.276
20.182570,uRLLC,1.680
20.184304,mMTC,0.452
20.202304,mMTC,0.493
20.208995,mMTC,0.350
20.215629,mMTC,0.190
20.221543,uRLLC,1.326
20.252342,uRLLC,0.592
20.289548,eMBB,11.544
20.294647,eMBB,8.632
20.296940,mMTC,0.117
20.301475,mMTC,0.358
20.382222,eMBB,8.403
20.387379,eMBB,9.785
20.389350,uRLLC,1.661
20.412411,mMTC,0.410
20.475617,mMTC,0.131
20.496671,uRLLC,1.930
20.531889,mMTC,0.208
20.542554,uRLLC,1.646
20.574112,eMBB,5.140
20.596252,uRLLC,1.104
20.634550,mMTC,0.482
20.642127,eMBB,9.458
20.668792,mMTC,0.333
20.685220,uRLLC,0.825
20.721890,uRLLC,1.729
20.723259,mMTC,0.263
20.731721,mMTC,0.174
20.735453,mMTC,0.463
20.752904,eMBB,12.186
20.776532,mMTC,0.341
20.777707,uRLLC,1.164
20.782409,mMTC,0.101
20.802410,uRLLC,1.889
20.817866,mMTC,0.149
20.894533,mMTC,0.110
20.900726,eMBB,6.443
20.902258,mMTC,0.110
20.913933,mMTC,0.130
20.942350,eMBB,13.615
20.974262,mMTC,0.126
20.987474,mMTC,0.139
21.019851,uRLLC,1.237
21.032314,uRLLC,1.348
21.037430,eMBB,11.190
21.051747,uRLLC,1.425
21.115102,eMBB,9.962
21.137110,eMBB,9.571
21.162327,uRLLC,0.811
21.187192,mMTC,0.373
21.193810,mMTC,0.409
21.242332,eMBB,10.885
21.263915,mMTC,0.299
21.268985,mMTC,0.118
21.287596,uRLLC,1.119
21.333008,eMBB,11.396
21.343738,uRLLC,1.509
21.350548,mMTC,0.311
21.363923,mMTC,0.447
21.383531,uRLLC,0.599
21.410431,mMTC,0.497
21.476451,uRLLC,1.512
21.540350,mMTC,0.497
21.542959,uRLLC,1.038
21.599154,eMBB,14.401
21.620513,mMTC,0.250
21.658930,mMTC,0.161
21.672215,eMBB,7.089
21.677723,uRLLC,1.033
21.698831,uRLLC,1.755
21.746663,mMTC,0.239
21.841738,eMBB,6.888
21.877661,mMTC,0.244
21.905865,eMBB,8.547
21.925560,mMTC,0.359
21.942090,eMBB,11.982
21.957200,mMTC,0.263
21.958289,uRLLC,1.739
21.992034,mMTC,0.235
22.025133,mMTC,0.112
22.040553,eMBB,14.692
22.044473,uRLLC,1.831
22.056843,uRLLC,1.032
22.066889,uRLLC,0.579
22.098696,uRLLC,1.312
22.132639,mMTC,0.448
22.146563,mMTC,0.448
22.206683,uRLLC,1.420
22.214849,eMBB,14.562
22.264649,mMTC,0.148
22.275176,mMTC,0.338
22.306759,eMBB,8.909
22.309053,uRLLC,1.656
22.332626,mMTC,0.446
22.352699,eMBB,11.696
22.383430,mMTC,0.256
22.390998,uRLLC,1.402
22.407640,uRLLC,1.041
22.413871,uRLLC,1.502
22.424264,uRLLC,1.245
22.431895,mMTC,0.461
22.436007,eMBB,13.177
22.498731,mMTC,0.487
22.508468,mMTC,0.355
22.534121,mMTC,0.248
22.584976,eMBB,13.219
22.629263,eMBB,10.562
22.697147,mMTC,0.328
22.697590,uRLLC,0.603
22.720563,mMTC,0.393
22.744400,mMTC,0.126
22.747508,mMTC,0.386
22.775780,eMBB,13.865
22.781441,uRLLC,1.394
22.811654,mMTC,0.397
22.834633,eMBB,8.671
22.854960,uRLLC,1.797
22.953947,eMBB,6.954
22.968984,mMTC,0.246
