Timestamp,SliceType,Size_MBits
3.792888,eMBB,7.858
3.831049,uRLLC,1.342
3.883166,uRLLC,0.724
3.917681,mMTC,0.163
3.928017,mMTC,0.334
3.973033,uRLLC,0.785
3.976284,mMTC,0.383
4.005940,eMBB,12.808
4.057187,mMTC,0.353
4.058133,mMTC,0.333
4.098550,eMBB,11.678
4.105179,mMTC,0.228
4.127010,eMBB,7.738
4.155413,uRLLC,0.898
4.212097,uRLLC,1.808
4.277499,eMBB,5.292
4.286676,mMTC,0.257
4.325345,uRLLC,0.554
4.346533,eMBB,14.813
4.351169,eMBB,11.708
4.365785,uRLLC,0.657
4.385968,uRLLC,1.213
4.400936,uRLLC,1.899
4.401969,mMTC,0.140
4.484912,uRLLC,0.932
4.505484,mMTC,0.348
4.517038,eMBB,10.356
4.519504,uRLLC,1.081
4.539618,mMTC,0.177
4.541330,mMTC,0.308
4.546595,mMTC,0.371
4.559831,mMTC,0.303
4.568623,uRLLC,1.542
4.605783,uRLLC,1.523
4.631599,uRLLC,1.864
4.644328,mMTC,0.346
4.656343,uRLLC,0.578
4.673723,mMTC,0.336
4.691024,uRLLC,1.906
4.700166,uRLLC,1.627
4.705789,mMTC,0.242
4.746047,mMTC,0.152
4.765169,uRLLC,0.706
4.791012,mMTC,0.433
4.817253,mMTC,0.123
4.824540,uRLLC,1.351
4.829932,mMTC,0.479
4.870682,eMBB,7.912
4.885837,eMBB,13.207
4.888092,uRLLC,1.948
4.892913,uRLLC,1.028
4.943898,mMTC,0.325
4.978545,eMBB,12.459
4.983520,uRLLC,1.073
5.000732,uRLLC,1.712
5.028627,mMTC,0.439
5.033685,eMBB,8.417
5.038806,uRLLC,1.217
5.090953,eMBB,5.168
5.130905,uRLLC,1.704
5.141590,uRLLC,1.635
5.161069,eMBB,5.431
5.170175,uRLLC,1.786
5.176599,mMTC,0.161
5.221364,mMTC,0.209
5.322211,eMBB,5.914
5.328981,mMTC,0.131
5.346564,mMTC,0.481
5.347192,eMBB,10.610
5.369441,mMTC,0.492
5.410265,eMBB,13.417
5.421854,uRLLC,1.905
5.427309,eMBB,11.876
5.432263,mMTC,0.360
5.434089,mMTC,0.256
5.443249,uRLLC,0.714
5.471421,eMBB,14.319
5.472477,eMBB,13.386
5.473955,uRLLC,1.672
5.585046,mMTC,0.252
5.602686,mMTC,0.310
5.616709,uRLLC,0.870
5.620074,mMTC,0.241
5.620957,uRLLC,1.640
5.628608,mMTC,0.445
5.661138,mMTC,0.197
5.696576,uRLLC,0.786
5.699980,eMBB,11.228
5.728754,uRLLC,1.223
5.732546,mMTC,0.184
5.765338,mMTC,0.226
5.774645,mMTC,0.128
5.785970,mMTC,0.263
5.796211,uRLLC,0.897
5.825897,eMBB,5.692
5.840577,mMTC,0.288
5.859665,mMTC,0.156
5.905030,mMTC,0.328
5.937306,uRLLC,1.782
5.963177,mMTC,0.480
5.978513,uRLLC,0.678
6.029125,eMBB,10.991
6.031006,eMBB,6.474
6.031242,uRLLC,1.059
6.143312,uRLLC,1.989
6.174474,mMTC,0.108
6.182893,mMTC,0.366
6.200789,eMBB,5.093
6.202201,uRLLC,1.304
6.211575,uRLLC,0.627
6.256319,mMTC,0.484
6.275508,mMTC,0.258
6.281396,mMTC,0.200
6.300921,mMTC,0.376
6.326963,eMBB,11.248
6.328936,mMTC,0.312
6.367707,mMTC,0.100
6.416023,uRLLC,1.536
6.418053,mMTC,0.286
6.459329,eMBB,9.203
6.475434,mMTC,0.157
6.480174,mMTC,0.189
6.489097,eMBB,5.547
6.489861,eMBB,12.752
6.507017,mMTC,0.218
6.532559,mMTC,0.470
6.558049,mMTC,0.296
6.561541,mMTC,0.303
6.623788,mMTC,0.212
6.654713,mMTC,0.124
6.701016,mMTC,0.382
6.702205,mMTC,0.291
6.706695,mMTC,0.492
6.707590,uRLLC,1.248
6.735136,mMTC,0.473
6.752568,uRLLC,1.593
6.766338,eMBB,10.217
6.786311,mMTC,0.434
6.812364,uRLLC,1.274
6.831248,mMTC,0.305
6.834218,mMTC,0.207
6.847720,uRLLC,1.899
6.848525,uRLLC,0.525
6.914875,mMTC,0.438
6.948879,mMTC,0.477
6.963286,mMTC,0.227
6.980441,eMBB,8.367
7.026448,uRLLC,0.712
7.089014,uRLLC,1.408
7.100729,uRLLC,0.804
7.105796,mMTC,0.300
7.125919,mMTC,0.369
7.135631,uRLLC,1.783
7.148428,uRLLC,1.262
7.273432,mMTC,0.285
7.373925,mMTC,0.132
7.433969,mMTC,0.163
7.461833,eMBB,9.008
7.492156,uRLLC,0.643
7.497451,uRLLC,1.418
7.528054,eMBB,8.485
7.549177,uRLLC,1.163
7.559371,mMTC,0.195
7.594372,mMTC,0.475
7.620504,mMTC,0.316
7.626240,uRLLC,0.986
7.638143,mMTC,0.202
7.659465,uRLLC,1.263
7.712168,mMTC,0.330
7.775414,mMTC,0.286
7.790251,mMTC,0.225
7.803177,mMTC,0.126
7.855381,uRLLC,1.283
7.864106,mMTC,0.139
7.873933,uRLLC,1.492
7.887595,mMTC,0.266
7.901695,uRLLC,1.156
7.919259,mMTC,0.251
7.937885,uRLLC,1.548
7.941848,mMTC,0.236
7.953204,eMBB,9.984
8.016773,mMTC,0.468
8.028310,eMBB,11.561
8.030567,uRLLC,1.020
8.057261,mMTC,0.345
8.060613,eMBB,13.432
8.073170,uRLLC,1.418
8.117427,uRLLC,1.123
8.123330,mMTC,0.293
8.132845,mMTC,0.201
8.146732,mMTC,0.426
8.212156,eMBB,13.059
8.218877,uRLLC,1.402
8.250948,uRLLC,1.557
8.303007,uRLLC,1.006
8.308737,uRLLC,0.811
8.369830,eMBB,8.401
8.442675,mMTC,0.291
8.486636,mMTC,0.214
8.529978,eMBB,5.882
8.538862,mMTC,0.446
8.570042,uRLLC,1.399
8.580284,uRLLC,1.769
8.617696,uRLLC,1.324
8.651825,mMTC,0.331
8.658085,eMBB,11.686
8.694402,uRLLC,0.882
8.739974,mMTC,0.344
8.760365,uRLLC,0.836
8.765581,uRLLC,0.532
8.799500,mMTC,0.332
8.801224,mMTC,0.313
8.807417,uRLLC,0.605
8.844653,mMTC,0.143
8.855819,mMTC,0.244
8.904970,mMTC,0.237
8.944650,mMTC,0.320
8.956181,uRLLC,1.048
8.962157,mMTC,0.240
9.032665,eMBB,14.635
9.076861,mMTC,0.282
9.107473,uRLLC,0.829
9.217045,eMBB,12.842
9.223370,mMTC,0.442
9.244673,mMTC,0.156
9.245222,mMTC,0.251
9.273730,mMTC,0.391
9.280779,uRLLC,1.119
9.283073,mMTC,0.449
9.298544,mMTC,0.309
9.302800,mMTC,0.185
9.314514,mMTC,0.250
9.322878,uRLLC,1.286
9.334835,eMBB,9.031
9.352943,uRLLC,1.329
9.370465,uRLLC,0.724
9.383285,mMTC,0.136
9.397414,mMTC,0.468
9.405370,mMTC,0.344
9.438642,mMTC,0.143
9.479415,uRLLC,1.741
9.498895,mMTC,0.191
9.523903,mMTC,0.135
9.627192,uRLLC,0.650
9.638481,mMTC,0.122
9.663421,mMTC,0.253
9.678799,eMBB,9.688
9.699687,mMTC,0.405
9.758418,mMTC,0.462
9.760463,mMTC,0.333
9.784826,uRLLC,1.950
9.790252,mMTC,0.187
9.793623,uRLLC,0.622
9.822406,uRLLC,0.956
9.822426,mMTC,0.317
9.824081,mMTC,0.363
9.885250,eMBB,14.392
9.898580,mMTC,0.374
9.908893,mMTC,0.466
9.916597,mMTC,0.457
9.922274,uRLLC,1.690
9.952653,mMTC,0.420
9.955186,uRLLC,1.117
9.987649,uRLLC,1.885
9.995781,mMTC,0.311
10.011606,mMTC,0.316
10.017386,mMTC,0.348
10.022065,mMTC,0.406
10.023605,mMTC,0.428
10.025390,mMTC,0.463
10.027377,mMTC,0.200
10.034859,mMTC,0.145
10.041956,mMTC,0.309
10.047264,mMTC,0.270
10.049718,mMTC,0.465
10.054943,mMTC,0.208
10.055754,mMTC,0.112
10.060681,mMTC,0.260
10.066756,mMTC,0.209
10.074884,mMTC,0.469
10.080689,mMTC,0.282
10.084679,mMTC,0.173
10.085610,mMTC,0.126
10.091476,mMTC,0.213
10.097060,eMBB,12.489
10.110471,mMTC,0.367
10.119666,uRLLC,0.671
10.156621,mMTC,0.311
10.212677,mMTC,0.343
10.238259,eMBB,7.708
10.249017,mMTC,0.382
10.272352,mMTC,0.382
10.279636,mMTC,0.383
10.340262,uRLLC,1.975
10.354660,eMBB,14.456
10.355073,mMTC,0.438
10.389294,eMBB,13.878
10.399484,eMBB,10.514
10.413687,mMTC,0.185
10.426165,eMBB,5.998
10.428082,mMTC,0.394
10.429564,uRLLC,1.809
10.431209,uRLLC,1.313
10.443468,eMBB,11.067
10.471238,mMTC,0.107
10.476146,eMBB,13.058
10.484267,eMBB,9.517
10.528816,eMBB,9.789
10.537555,mMTC,0.326
10.540476,uRLLC,1.556
10.561626,mMTC,0.449
10.571232,mMTC,0.281
10.600656,uRLLC,1.008
10.619715,mMTC,0.128
10.624957,mMTC,0.290
10.658946,uRLLC,1.976
10.663921,mMTC,0.375
10.711920,eMBB,14.943
10.711969,mMTC,0.490
10.731897,uRLLC,1.364
10.792790,mMTC,0.335
10.817638,mMTC,0.196
10.833373,uRLLC,0.664
10.864642,mMTC,0.243
10.930417,uRLLC,1.027
10.955238,eMBB,12.203
10.982675,eMBB,5.410
11.033101,eMBB,12.822
11.054443,uRLLC,1.206
11.085945,mMTC,0.324
11.086701,mMTC,0.457
11.094642,uRLLC,0.853
11.104799,uRLLC,1.995
11.113548,mMTC,0.345
11.123735,mMTC,0.118
11.139579,uRLLC,1.048
11.142548,mMTC,0.105
11.157489,eMBB,11.240
11.174212,eMBB,14.077
11.187657,eMBB,12.312
11.224219,uRLLC,1.538
11.239054,uRLLC,1.004
11.245857,uRLLC,1.287
11.274395,mMTC,0.399
11.287865,uRLLC,1.393
11.302410,mMTC,0.183
11.305030,uRLLC,0.752
11.306634,uRLLC,1.074
11.308155,mMTC,0.438
11.408995,eMBB,9.204
11.447311,mMTC,0.348
11.455162,mMTC,0.255
11.476440,mMTC,0.140
11.483210,mMTC,0.365
11.519481,mMTC,0.184
11.520057,mMTC,0.279
11.613932,mMTC,0.486
11.620207,uRLLC,1.798
11.652545,mMTC,0.199
11.721000,eMBB,10.561
11.746820,uRLLC,1.948
11.772122,uRLLC,1.956
11.820121,mMTC,0.433
11.840910,eMBB,7.431
11.843393,uRLLC,0.959
11.867443,eMBB,6.541
11.884934,uRLLC,1.045
11.892229,eMBB,5.953
11.904826,mMTC,0.355
11.982397,mMTC,0.105
12.005779,mMTC,0.412
12.032120,uRLLC,1.147
12.033307,eMBB,5.585
12.050269,mMTC,0.141
12.056681,eMBB,12.058
12.113054,mMTC,0.451
12.180421,mMTC,0.152
12.205541,uRLLC,1.157
12.215445,mMTC,0.307
12.219376,uRLLC,1.202
12.282760,mMTC,0.461
12.304588,eMBB,9.448
12.331081,eMBB,12.181
12.332109,mMTC,0.301
12.393238,uRLLC,1.726
12.399961,mMTC,0.448
12.435730,mMTC,0.253
12.486772,uRLLC,1.869
12.517883,eMBB,13.478
12.530768,eMBB,9.077
12.560897,eMBB,5.337
12.635013,mMTC,0.392
12.640143,uRLLC,1.147
12.652346,eMBB,9.813
12.653658,mMTC,0.221
12.663849,uRLLC,1.905
12.669412,uRLLC,1.525
12.689407,eMBB,6.736
12.714814,mMTC,0.358
12.721551,uRLLC,1.356
12.730837,uRLLC,1.727
12.748974,mMTC,0.467
12.770260,mMTC,0.332
12.774910,mMTC,0.173
12.789375,mMTC,0.214
12.806524,uRLLC,1.001
12.809536,mMTC,0.229
12.819997,uRLLC,1.456
12.890211,eMBB,10.970
12.904107,uRLLC,1.878
12.921021,eMBB,11.506
12.933665,mMTC,0.340
12.935262,mMTC,0.257
12.996374,mMTC,0.356
13.012951,mMTC,0.186
13.028264,mMTC,0.464
13.039104,uRLLC,1.734
13.056179,uRLLC,1.215
13.060262,mMTC,0.349
13.082621,mMTC,0.492
13.089358,uRLLC,1.167
13.111862,uRLLC,1.806
13.114835,mMTC,0.117
13.171068,uRLLC,1.075
13.173633,mMTC,0.268
13.199648,mMTC,0.451
13.210799,uRLLC,0.648
13.212722,uRLLC,1.431
13.234369,uRLLC,1.410
13.281636,mMTC,0.384
13.304065,mMTC,0.354
13.350373,uRLLC,1.285
13.371109,uRLLC,1.932
13.384864,uRLLC,0.801
13.393627,mMTC,0.114
13.411270,uRLLC,0.782
13.450287,mMTC,0.153
13.529771,uRLLC,1.488
13.565922,uRLLC,0.695
13.586705,mMTC,0.277
13.593500,eMBB,9.498
13.601541,eMBB,12.128
13.616734,uRLLC,1.314
13.631678,uRLLC,1.245
13.683005,mMTC,0.349
13.716019,eMBB,11.775
13.744016,uRLLC,1.582
13.751517,mMTC,0.301
13.757260,eMBB,5.100
13.759358,eMBB,6.014
13.772429,mMTC,0.331
13.812556,mMTC,0.443
13.818788,eMBB,11.591
13.833422,mMTC,0.239
13.842396,mMTC,0.461
13.882436,eMBB,5.805
13.883582,mMTC,0.419
13.922977,mMTC,0.322
14.022376,uRLLC,0.854
14.087062,mMTC,0.486
14.119808,mMTC,0.487
14.131886,mMTC,0.192
14.144544,uRLLC,1.804
14.147628,mMTC,0.319
14.147663,mMTC,0.146
14.150738,uRLLC,1.958
14.167711,mMTC,0.375
14.282276,eMBB,14.048
14.303915,uRLLC,1.479
14.333923,mMTC,0.396
14.449160,uRLLC,1.922
14.462801,uRLLC,0.775
14.474310,mMTC,0.362
14.478210,uRLLC,1.915
14.492843,mMTC,0.203
14.503365,mMTC,0.270
14.510497,mMTC,0.461
14.512101,uRLLC,1.784
14.608333,mMTC,0.220
14.624094,mMTC,0.137
14.624584,mMTC,0.423
14.642496,mMTC,0.406
14.648671,mMTC,0.289
14.654169,mMTC,0.145
14.751278,eMBB,7.343
14.777708,mMTC,0.346
14.815909,mMTC,0.113
14.829932,mMTC,0.190
14.855191,uRLLC,1.285
14.860656,uRLLC,0.911
14.906744,mMTC,0.390
14.920891,mMTC,0.166
14.946708,eMBB,7.333
14.947356,uRLLC,0.626
14.947557,mMTC,0.243
14.985466,uRLLC,1.186
15.026817,uRLLC,1.953
15.036495,eMBB,6.497
15.059908,uRLLC,1.757
15.064911,eMBB,7.896
15.143370,mMTC,0.463
15.162611,eMBB,14.538
15.172040,uRLLC,1.987
15.179525,uRLLC,1.452
15.181055,uRLLC,1.582
15.182038,uRLLC,1.076
15.198271,eMBB,5.385
15.204375,mMTC,0.208
15.213749,mMTC,0.283
15.218029,mMTC,0.380
15.218496,eMBB,11.275
15.260050,uRLLC,1.381
15.296175,uRLLC,0.597
15.298457,mMTC,0.479
15.344233,mMTC,0.377
15.351091,eMBB,10.221
15.372245,mMTC,0.166
15.405838,uRLLC,1.303
15.425480,uRLLC,1.821
15.427359,mMTC,0.246
15.443491,mMTC,0.311
15.512658,eMBB,12.704
15.513584,mMTC,0.299
15.513766,mMTC,0.179
15.540706,mMTC,0.207
15.563039,eMBB,10.837
15.621318,mMTC,0.336
15.714360,mMTC,0.187
15.790953,mMTC,0.303
15.807714,mMTC,0.115
15.820332,eMBB,7.498
15.860114,mMTC,0.135
15.922805,uRLLC,1.067
15.947054,mMTC,0.346
16.057253,mMTC,0.338
16.088909,mMTC,0.101
16.150145,mMTC,0.269
16.178096,mMTC,0.345
16.192332,mMTC,0.414
16.219492,uRLLC,1.836
16.229953,mMTC,0.163
16.238062,eMBB,12.562
16.291112,mMTC,0.493
16.299592,uRLLC,1.291
16.307227,mMTC,0.109
16.341638,mMTC,0.250
16.348807,eMBB,11.052
16.412922,mMTC,0.399
16.414329,eMBB,11.468
16.421905,eMBB,9.812
16.430696,mMTC,0.258
16.439464,uRLLC,1.678
16.464834,eMBB,9.621
16.478960,uRLLC,1.179
16.511615,uRLLC,0.514
16.515146,mMTC,0.191
16.529075,mMTC,0.190
16.654948,mMTC,0.210
16.655284,uRLLC,1.944
16.657397,mMTC,0.151
16.660055,eMBB,7.156
16.687601,mMTC,0.239
16.718355,mMTC,0.223
16.731297,eMBB,13.312
16.731501,uRLLC,1.322
16.761316,mMTC,0.146
16.816941,eMBB,14.832
16.819611,uRLLC,0.565
16.824678,mMTC,0.172
16.834949,eMBB,11.258
16.850214,mMTC,0.490
16.867088,mMTC,0.244
16.875113,mMTC,0.461
16.899071,eMBB,9.122
16.918199,mMTC,0.359
17.015842,mMTC,0.192
17.040432,eMBB,7.288
17.060809,eMBB,14.157
17.126190,uRLLC,1.977
17.130526,mMTC,0.186
17.183025,mMTC,0.436
17.183601,eMBB,12.077
17.262106,uRLLC,1.550
17.276479,mMTC,0.278
17.281198,uRLLC,1.541
17.291647,uRLLC,1.358
17.310685,eMBB,13.790
17.357126,mMTC,0.339
17.373326,uRLLC,0.590
17.432608,uRLLC,1.344
17.452208,mMTC,0.445
17.475679,eMBB,10.356
17.477931,uRLLC,0.631
17.478277,uRLLC,1.760
17.503741,uRLLC,1.234
17.508829,mMTC,0.415
17.517896,eMBB,7.386
17.524338,mMTC,0.437
17.524656,eMBB,7.978
17.541342,uRLLC,1.094
17.608098,uRLLC,0.679
17.619876,uRLLC,0.911
17.622298,uRLLC,0.595
17.645231,eMBB,12.241
17.706583,uRLLC,0.995
17.748699,mMTC,0.141
17.777538,uRLLC,1.919
17.782635,mMTC,0.226
17.806962,eMBB,8.049
17.820096,uRLLC,1.802
17.854843,eMBB,9.071
17.862219,eMBB,8.595
17.944495,eMBB,13.239
17.954116,eMBB,12.357
17.991345,eMBB,8.838
18.015780,eMBB,5.157
18.051578,eMBB,8.887
18.111412,eMBB,5.444
18.111800,mMTC,0.367
18.124666,uRLLC,0.621
18.155323,mMTC,0.219
18.162727,eMBB,10.722
18.221764,mMTC,0.376
18.251031,eMBB,11.670
18.256089,uRLLC,0.574
18.276808,mMTC,0.148
18.309365,uRLLC,1.931
18.350824,uRLLC,1.293
18.364409,uRLLC,0.739
18.369645,uRLLC,0.603
18.385369,mMTC,0.157
18.391354,mMTC,0.362
18.457361,mMTC,0.161
18.481946,mMTC,0.131
18.530251,mMTC,0.318
18.572996,uRLLC,1.985
18.578509,eMBB,14.523
18.635728,uRLLC,1.163
18.642704,uRLLC,0.632
18.645042,uRLLC,0.642
18.647231,mMTC,0.279
18.702102,mMTC,0.203
18.724067,eMBB,11.480
18.738626,mMTC,0.189
18.753275,mMTC,0.341
18.793457,mMTC,0.327
18.825216,eMBB,7.330
18.856154,eMBB,8.307
18.875830,uRLLC,0.946
18.900514,mMTC,0.103
18.911294,uRLLC,1.577
18.912264,eMBB,12.563
18.916425,uRLLC,1.923
18.917820,eMBB,6.875
18.935596,mMTC,0.304
18.960784,uRLLC,1.046
18.976230,eMBB,13.581
18.989886,mMTC,0.349
18.990547,mMTC,0.335
18.994230,eMBB,7.009
18.997186,uRLLC,1.411
19.029319,mMTC,0.353
19.039422,eMBB,8.839
19.041435,mMTC,0.118
19.053364,eMBB,11.470
19.062366,mMTC,0.224
19.071426,mMTC,0.431
19.075704,uRLLC,1.092
19.168685,uRLLC,0.853
19.181567,uRLLC,0.702
19.184132,eMBB,8.383
19.188953,uRLLC,1.878
19.191675,eMBB,5.592
19.192646,uRLLC,1.400
19.210926,mMTC,0.313
19.226430,eMBB,13.180
19.230633,uRLLC,1.593
19.237748,uRLLC,0.649
19.286387,uRLLC,1.472
19.291423,mMTC,0.148
19.340640,mMTC,0.416
19.426053,mMTC,0.460
19.431529,uRLLC,1.693
19.447706,uRLLC,1.795
19.448974,mMTC,0.243
19.474663,eMBB,7.344
19.569691,mMTC,0.366
19.621694,eMBB,9.926
19.622609,mMTC,0.456
19.629269,mMTC,0.198
19.629527,mMTC,0.495
19.675956,mMTC,0.425
19.678054,mMTC,0.183
19.713986,uRLLC,1.012
19.716103,eMBB,7.758
19.741378,eMBB,14.594
19.757887,mMTC,0.413
19.766523,mMTC,0.123
19.774332,mMTC,0.322
19.785070,mMTC,0.445
19.794272,uRLLC,0.625
19.814406,mMTC,0.148
19.837207,mMTC,0.154
19.863001,mMTC,0.200
19.865285,mMTC,0.373
19.924306,eMBB,6.260
19.974820,eMBB,10.642
20.009065,eMBB,7.460
20.029008,eMBB,10.991
20.049406,eMBB,7.554
20.129895,eMBB,10.465
20.154861,uRLLC,1.580
20.157541,eMBB,7.184
20.167113,mMTC,0.335
20.184329,uRLLC,1.063
20.198067,mMTC,0.341
20.199694,eMBB,14.598
20.213054,eMBB,7.022
20.213511,mMTC,0.112
20.228854,mMTC,0.170
20.231003,mMTC,0.158
20.233644,eMBB,12.534
20.240578,uRLLC,1.761
20.265568,uRLLC,1.396
20.302525,eMBB,9.866
20.310430,eMBB,14.976
20.311200,uRLLC,0.919
20.332270,mMTC,0.109
20.336190,eMBB,8.697
20.350579,mMTC,0.131
20.355990,mMTC,0.310
20.382066,uRLLC,0.939
20.431916,uRLLC,1.250
20.440809,mMTC,0.496
20.447779,mMTC,0.279
20.456898,eMBB,12.765
20.501660,mMTC,0.394
20.529805,uRLLC,1.840
20.533830,mMTC,0.159
20.539692,mMTC,0.265
20.580912,mMTC,0.475
20.692596,mMTC,0.371
20.695665,mMTC,0.171
20.699138,mMTC,0.138
20.701607,uRLLC,1.390
20.714560,uRLLC,1.387
20.725343,mMTC,0.265
20.741903,eMBB,5.197
20.853727,mMTC,0.192
20.854991,mMTC,0.361
20.887369,eMBB,8.870
20.938608,mMTC,0.138
20.961084,uRLLC,0.643
20.973852,uRLLC,1.117
20.984276,uRLLC,1.479
21.018727,uRLLC,1.360
21.029008,eMBB,12.643
21.043647,uRLLC,0.640
21.044919,mMTC,0.314
21.069081,mMTC,0.319
21.074744,mMTC,0.235
21.104832,mMTC,0.309
21.156336,mMTC,0.238
21.156360,mMTC,0.218
21.160025,eMBB,12.512
21.196864,mMTC,0.489
21.219552,mMTC,0.229
21.231237,eMBB,14.699
21.235437,mMTC,0.107
21.265704,mMTC,0.297
21.269456,mMTC,0.380
21.291784,mMTC,0.452
21.313534,mMTC,0.113
21.327509,uRLLC,1.106
21.329031,uRLLC,0.701
21.346236,mMTC,0.478
21.364570,mMTC,0.105
21.407566,mMTC,0.279
21.466179,uRLLC,1.951
21.479095,eMBB,13.781
21.490920,uRLLC,1.333
21.522813,mMTC,0.240
21.525912,uRLLC,1.024
21.566021,uRLLC,0.637
21.605690,mMTC,0.208
21.621347,mMTC,0.420
21.642020,uRLLC,1.490
21.644918,mMTC,0.267
21.666966,mMTC,0.222
21.673566,eMBB,14.065
21.679993,uRLLC,1.560
21.681076,uRLLC,0.767
21.698669,mMTC,0.332
21.700292,eMBB,6.842
21.746240,mMTC,0.290
