Timestamp,SliceType,Size_MBits
3.587277,uRLLC,0.836
3.607374,mMTC,0.361
3.617893,uRLLC,1.788
3.622253,mMTC,0.406
3.641215,uRLLC,1.256
3.641613,mMTC,0.294
3.690546,mMTC,0.237
3.722156,mMTC,0.125
3.758830,mMTC,0.280
3.776591,mMTC,0.169
3.779411,uRLLC,0.942
3.797417,mMTC,0.424
3.809428,uRLLC,1.873
3.845922,uRLLC,1.848
3.904889,uRLLC,1.995
3.910393,mMTC,0.403
3.913735,uRLLC,1.272
3.954762,mMTC,0.433
3.958463,eMBB,8.441
4.008382,uRLLC,1.393
4.011303,uRLLC,1.722
4.018354,eMBB,9.435
4.043681,mMTC,0.482
4.070100,uRLLC,1.484
4.085607,uRLLC,1.958
4.118246,uRLLC,1.858
4.125217,mMTC,0.369
4.145414,eMBB,5.584
4.164596,uRLLC,0.767
4.167775,uRLLC,1.013
4.189064,eMBB,7.527
4.204058,eMBB,14.418
4.234414,mMTC,0.289
4.289041,eMBB,13.171
4.292627,mMTC,0.181
4.320253,mMTC,0.439
4.321210,eMBB,6.904
4.332431,uRLLC,1.169
4.451201,mMTC,0.218
4.466950,mMTC,0.109
4.467390,eMBB,6.661
4.472740,uRLLC,0.869
4.508198,eMBB,5.816
4.559506,eMBB,11.804
4.569484,mMTC,0.331
4.582132,eMBB,5.131
4.597123,mMTC,0.239
4.609006,mMTC,0.490
4.642854,uRLLC,1.173
4.668688,uRLLC,0.521
4.698749,eMBB,7.663
4.700318,mMTC,0.350
4.755502,uRLLC,0.737
4.761885,uRLLC,1.661
4.765407,uRLLC,1.110
4.767853,uRLLC,0.812
4.770217,mMTC,0.436
4.781852,uRLLC,0.867
4.788349,eMBB,9.946
4.800298,eMBB,8.578
4.838140,mMTC,0.152
4.840671,uRLLC,1.035
4.840940,uRLLC,1.660
4.851855,mMTC,0.355
4.874452,uRLLC,1.669
4.889186,mMTC,0.260
4.895786,mMTC,0.270
4.896052,mMTC,0.131
4.946147,uRLLC,1.275
4.973935,eMBB,12.391
4.984593,mMTC,0.391
5.049856,uRLLC,1.923
5.067729,eMBB,14.084
5.069430,uRLLC,0.813
5.104622,uRLLC,1.376
5.128555,mMTC,0.461
5.147331,eMBB,13.072
5.169579,mMTC,0.138
5.198191,mMTC,0.380
5.241474,eMBB,11.779
5.241737,eMBB,11.823
5.251170,uRLLC,0.820
5.268423,mMTC,0.179
5.334438,uRLLC,1.904
5.341150,mMTC,0.432
5.350002,uRLLC,1.821
5.352154,uRLLC,1.633
5.358930,mMTC,0.247
5.367512,mMTC,0.423
5.368323,uRLLC,1.032
5.378735,mMTC,0.207
5.391410,mMTC,0.399
5.398661,uRLLC,1.661
5.410044,uRLLC,1.318
5.415581,uRLLC,0.648
5.434474,mMTC,0.337
5.453287,uRLLC,1.352
5.458632,uRLLC,1.065
5.497527,mMTC,0.480
5.547908,uRLLC,1.237
5.615393,mMTC,0.201
5.663368,mMTC,0.405
5.663452,mMTC,0.133
5.682822,mMTC,0.187
5.692426,mMTC,0.321
5.730674,uRLLC,1.228
5.730873,eMBB,8.182
5.743457,mMTC,0.153
5.755684,mMTC,0.295
5.787831,eMBB,9.736
5.810841,uRLLC,1.905
5.843236,mMTC,0.412
5.843974,mMTC,0.377
5.845720,mMTC,0.402
5.873383,mMTC,0.133
5.909243,uRLLC,0.778
6.006660,mMTC,0.414
6.056217,eMBB,11.260
6.110408,eMBB,11.991
6.124480,uRLLC,1.602
6.134659,mMTC,0.123
6.143709,mMTC,0.272
6.145101,mMTC,0.244
6.172612,mMTC,0.170
6.174756,mMTC,0.354
6.187544,eMBB,12.000
6.188282,mMTC,0.459
6.205965,mMTC,0.316
6.222738,mMTC,0.479
6.239008,mMTC,0.370
6.254948,eMBB,11.835
6.260885,mMTC,0.409
6.310093,mMTC,0.282
6.329394,uRLLC,0.735
6.337731,uRLLC,0.732
6.340037,mMTC,0.368
6.375856,eMBB,11.147
6.405767,eMBB,5.125
6.457658,mMTC,0.489
6.501127,eMBB,5.689
6.514572,uRLLC,0.700
6.535591,uRLLC,1.516
6.536578,mMTC,0.304
6.553650,mMTC,0.264
6.557681,eMBB,10.834
6.561858,uRLLC,1.990
6.567961,eMBB,5.538
6.571583,uRLLC,1.048
6.571882,uRLLC,0.876
6.577377,mMTC,0.397
6.629179,mMTC,0.430
6.661190,mMTC,0.468
6.676902,mMTC,0.299
6.682018,uRLLC,1.316
6.700300,uRLLC,1.000
6.765318,mMTC,0.312
6.786533,mMTC,0.350
6.794542,mMTC,0.397
6.817160,mMTC,0.307
6.831627,uRLLC,1.786
6.838443,mMTC,0.448
6.844576,uRLLC,0.772
6.855931,uRLLC,0.890
6.868997,eMBB,14.442
6.892656,mMTC,0.215
6.895023,uRLLC,0.564
6.924942,mMTC,0.386
6.976334,mMTC,0.341
6.980205,mMTC,0.310
6.994774,uRLLC,1.429
7.026121,mMTC,0.232
7.040125,mMTC,0.275
7.060906,eMBB,13.516
7.088137,mMTC,0.307
7.112822,mMTC,0.399
7.135973,mMTC,0.270
7.136900,mMTC,0.303
7.146730,uRLLC,1.950
7.148367,mMTC,0.117
7.153199,uRLLC,1.975
7.174541,uRLLC,0.700
7.180868,uRLLC,0.505
7.184765,mMTC,0.241
7.230878,eMBB,7.217
7.244625,uRLLC,0.582
7.270507,mMTC,0.463
7.270621,uRLLC,1.196
7.316751,mMTC,0.240
7.320512,mMTC,0.282
7.330137,eMBB,12.995
7.364987,mMTC,0.308
7.387573,eMBB,11.329
7.427531,eMBB,14.316
7.449016,uRLLC,1.757
7.474703,mMTC,0.369
7.492461,mMTC,0.361
7.498591,mMTC,0.368
7.532948,eMBB,8.229
7.535830,mMTC,0.214
7.558518,uRLLC,1.139
7.567566,mMTC,0.111
7.573311,mMTC,0.442
7.582977,mMTC,0.224
7.603694,uRLLC,1.077
7.605942,eMBB,5.380
7.638183,uRLLC,1.356
7.642453,mMTC,0.253
7.651948,mMTC,0.255
7.654556,mMTC,0.213
7.654976,mMTC,0.165
7.658350,mMTC,0.471
7.677016,uRLLC,0.844
7.677216,eMBB,7.624
7.695895,mMTC,0.306
7.721112,mMTC,0.462
7.740726,uRLLC,1.920
7.761971,uRLLC,1.076
7.778878,mMTC,0.349
7.794738,mMTC,0.138
7.807990,eMBB,8.391
7.808136,eMBB,11.924
7.835870,uRLLC,1.598
7.844402,uRLLC,0.886
7.858350,eMBB,11.126
7.882909,mMTC,0.443
7.923348,eMBB,6.792
7.938802,mMTC,0.452
7.962831,eMBB,12.023
8.006907,uRLLC,1.866
8.057761,eMBB,14.395
8.076766,mMTC,0.187
8.078895,uRLLC,1.303
8.106771,uRLLC,0.849
8.127843,uRLLC,1.315
8.131013,uRLLC,1.047
8.150654,uRLLC,0.646
8.181293,mMTC,0.242
8.197223,uRLLC,1.290
8.207732,uRLLC,0.616
8.210483,eMBB,12.794
8.263787,uRLLC,1.302
8.276467,eMBB,11.517
8.286554,mMTC,0.457
8.295547,mMTC,0.169
8.373244,uRLLC,1.711
8.393310,eMBB,10.258
8.440389,mMTC,0.481
8.462479,eMBB,9.167
8.488882,mMTC,0.292
8.491993,mMTC,0.163
8.533703,eMBB,11.897
8.542352,mMTC,0.330
8.550306,mMTC,0.375
8.559103,mMTC,0.313
8.570365,mMTC,0.211
8.624038,uRLLC,1.332
8.672613,mMTC,0.161
8.702135,mMTC,0.257
8.715952,uRLLC,1.612
8.802967,eMBB,11.805
8.811651,eMBB,12.833
8.831396,uRLLC,1.548
8.868603,uRLLC,0.909
8.890120,mMTC,0.262
8.895720,mMTC,0.409
8.914060,uRLLC,0.726
8.949945,mMTC,0.480
8.973271,eMBB,5.449
8.977354,uRLLC,1.474
8.987960,mMTC,0.481
9.017470,mMTC,0.186
9.017651,mMTC,0.418
9.021000,uRLLC,1.695
9.025677,mMTC,0.353
9.026653,uRLLC,1.581
9.026863,mMTC,0.459
9.027595,uRLLC,1.689
9.071208,mMTC,0.331
9.111200,mMTC,0.471
9.169998,mMTC,0.417
9.199360,uRLLC,1.991
9.205302,mMTC,0.156
9.207385,mMTC,0.437
9.212219,mMTC,0.335
9.246778,mMTC,0.426
9.254482,uRLLC,0.748
9.267598,uRLLC,0.676
9.269848,mMTC,0.128
9.297135,mMTC,0.192
9.304807,mMTC,0.392
9.316433,uRLLC,1.612
9.349900,uRLLC,1.211
9.384913,mMTC,0.357
9.399873,eMBB,7.396
9.423130,mMTC,0.320
9.434527,uRLLC,1.066
9.436064,eMBB,14.892
9.489691,uRLLC,1.690
9.491117,eMBB,8.881
9.500804,mMTC,0.127
9.544891,mMTC,0.433
9.548445,mMTC,0.359
9.548467,uRLLC,0.670
9.551060,mMTC,0.314
9.561560,mMTC,0.238
9.567596,mMTC,0.376
9.580308,eMBB,14.621
9.614095,uRLLC,1.877
9.624612,mMTC,0.333
9.663602,mMTC,0.140
9.673073,mMTC,0.341
9.696906,mMTC,0.147
9.722312,uRLLC,1.057
9.725999,eMBB,6.054
9.727233,uRLLC,0.826
9.733604,eMBB,10.033
9.761524,eMBB,6.267
9.779754,mMTC,0.348
9.781008,uRLLC,1.262
9.813329,mMTC,0.435
9.841673,eMBB,8.963
9.882158,mMTC,0.391
9.910908,mMTC,0.119
9.947340,eMBB,13.696
9.949345,uRLLC,1.686
9.965697,mMTC,0.358
9.967347,mMTC,0.106
9.993795,eMBB,10.344
10.002875,mMTC,0.489
10.004231,mMTC,0.405
10.006918,mMTC,0.281
10.008505,eMBB,14.733
10.013902,eMBB,12.414
10.015486,mMTC,0.315
10.017910,mMTC,0.299
10.019501,mMTC,0.473
10.020219,mMTC,0.161
10.026381,mMTC,0.286
10.031418,mMTC,0.345
10.033321,uRLLC,0.714
10.037757,mMTC,0.232
10.043644,mMTC,0.240
10.052364,mMTC,0.439
10.057399,mMTC,0.207
10.060020,mMTC,0.245
10.061025,mMTC,0.127
10.065885,mMTC,0.280
10.066233,mMTC,0.352
10.070796,mMTC,0.310
10.071380,mMTC,0.287
10.074901,mMTC,0.148
10.076345,mMTC,0.499
10.094691,mMTC,0.458
10.098062,mMTC,0.393
10.098623,mMTC,0.271
10.104598,mMTC,0.224
10.114275,uRLLC,1.692
10.136365,uRLLC,0.566
10.145361,eMBB,7.342
10.197172,mMTC,0.324
10.201993,uRLLC,0.612
10.241089,uRLLC,1.786
10.297892,mMTC,0.433
10.301954,mMTC,0.291
10.318673,eMBB,10.395
10.320113,eMBB,12.696
10.347243,mMTC,0.298
10.355317,mMTC,0.169
10.355829,mMTC,0.320
10.356500,uRLLC,1.507
10.406482,uRLLC,1.130
10.416467,mMTC,0.320
10.460816,mMTC,0.138
10.487729,uRLLC,0.530
10.489607,eMBB,12.128
10.554104,eMBB,12.112
10.559433,uRLLC,1.603
10.651426,mMTC,0.187
10.665018,uRLLC,0.825
10.698183,mMTC,0.440
10.722513,mMTC,0.187
10.733158,uRLLC,0.903
10.756739,uRLLC,1.978
10.839288,mMTC,0.437
10.845892,mMTC,0.413
10.872809,mMTC,0.269
10.889314,mMTC,0.215
10.900599,mMTC,0.231
10.903492,mMTC,0.260
10.938970,mMTC,0.498
10.949650,mMTC,0.377
10.952338,uRLLC,0.968
10.957745,eMBB,10.553
10.964988,mMTC,0.486
11.005106,mMTC,0.440
11.132057,uRLLC,1.134
11.135466,mMTC,0.293
11.139897,uRLLC,1.795
11.153068,mMTC,0.118
11.184297,mMTC,0.186
11.188816,eMBB,5.792
11.217037,mMTC,0.144
11.237769,eMBB,5.547
11.243448,mMTC,0.467
11.334345,uRLLC,1.249
11.341777,uRLLC,1.722
11.351593,mMTC,0.176
11.378971,eMBB,12.963
11.393243,uRLLC,1.591
11.402912,mMTC,0.409
11.420322,uRLLC,1.773
11.425906,eMBB,12.642
11.440403,uRLLC,1.213
11.446105,mMTC,0.374
11.468574,eMBB,11.099
11.534194,mMTC,0.474
11.546746,mMTC,0.431
11.580575,uRLLC,1.799
11.587241,eMBB,7.820
11.595311,mMTC,0.179
11.620340,mMTC,0.488
11.629712,mMTC,0.223
11.749573,mMTC,0.253
11.786804,mMTC,0.205
11.821614,mMTC,0.307
11.844426,uRLLC,1.156
11.877967,eMBB,9.213
11.892797,eMBB,11.221
11.991966,mMTC,0.422
12.000802,eMBB,13.236
12.035090,mMTC,0.437
12.070762,mMTC,0.310
12.101999,eMBB,12.904
12.107279,mMTC,0.177
12.138676,uRLLC,1.850
12.148569,uRLLC,0.874
12.163703,mMTC,0.159
12.180146,eMBB,12.548
12.182598,uRLLC,1.894
12.236134,mMTC,0.427
12.259398,eMBB,14.585
12.290301,mMTC,0.444
12.323657,mMTC,0.476
12.337644,uRLLC,1.257
12.401701,mMTC,0.157
12.427660,mMTC,0.326
12.440476,eMBB,13.272
12.474273,uRLLC,1.333
12.498253,eMBB,7.618
12.513024,uRLLC,1.303
12.513821,mMTC,0.385
12.516931,eMBB,12.362
12.591582,eMBB,6.492
12.591702,uRLLC,1.105
12.592702,uRLLC,1.870
12.595205,mMTC,0.435
12.630204,mMTC,0.145
12.646564,mMTC,0.366
12.655830,uRLLC,1.434
12.688367,eMBB,13.875
12.726754,eMBB,6.810
12.774852,mMTC,0.406
12.815356,mMTC,0.419
12.817843,uRLLC,0.756
12.861224,uRLLC,0.655
12.864572,eMBB,5.854
12.888018,uRLLC,1.374
12.970307,uRLLC,1.278
12.971707,uRLLC,0.812
12.990386,mMTC,0.169
13.012487,uRLLC,0.519
13.038901,uRLLC,1.257
13.041788,eMBB,7.407
13.077778,mMTC,0.355
13.078789,uRLLC,1.938
13.081982,uRLLC,1.528
13.084458,mMTC,0.373
13.121036,mMTC,0.171
13.163131,mMTC,0.395
13.168340,mMTC,0.420
13.215860,mMTC,0.127
13.295827,mMTC,0.343
13.369966,uRLLC,0.800
13.381162,mMTC,0.465
13.395614,uRLLC,1.957
13.397157,uRLLC,1.142
13.420595,eMBB,11.591
13.499692,eMBB,6.439
13.519670,mMTC,0.410
13.563317,mMTC,0.260
13.587779,eMBB,6.299
13.613106,uRLLC,0.765
13.633726,uRLLC,1.822
13.657127,uRLLC,0.815
13.674931,uRLLC,1.943
13.841608,eMBB,12.346
13.866398,uRLLC,1.978
13.937153,uRLLC,1.225
13.942242,eMBB,11.076
14.008687,mMTC,0.363
14.023656,mMTC,0.134
14.032384,eMBB,10.208
14.071224,uRLLC,1.793
14.086245,mMTC,0.216
14.107999,eMBB,11.914
14.115907,mMTC,0.395
14.119225,mMTC,0.394
14.134243,mMTC,0.151
14.155679,mMTC,0.360
14.193542,uRLLC,0.526
14.195540,mMTC,0.164
14.209665,eMBB,7.452
14.224306,uRLLC,1.458
14.244688,eMBB,11.996
14.245554,mMTC,0.269
14.255240,uRLLC,1.290
14.269050,mMTC,0.250
14.271796,mMTC,0.167
14.296300,mMTC,0.446
14.314548,eMBB,13.254
14.321292,mMTC,0.390
14.330872,mMTC,0.440
14.353661,eMBB,10.130
14.382929,mMTC,0.362
14.501471,uRLLC,1.443
14.585478,mMTC,0.376
14.624818,mMTC,0.249
14.650226,mMTC,0.273
14.658696,mMTC,0.314
14.692421,uRLLC,1.502
14.694963,uRLLC,0.883
14.823015,uRLLC,1.368
14.830607,uRLLC,1.270
14.846919,uRLLC,1.910
14.922148,uRLLC,1.265
14.964989,mMTC,0.304
14.971592,eMBB,11.626
14.988134,mMTC,0.361
15.009017,uRLLC,1.700
15.012808,eMBB,9.707
15.026486,uRLLC,0.714
15.039950,uRLLC,0.724
15.041443,uRLLC,0.953
15.068734,mMTC,0.487
15.080474,uRLLC,1.839
15.084226,mMTC,0.194
15.107055,mMTC,0.387
15.125996,uRLLC,1.142
15.129765,mMTC,0.356
15.162344,uRLLC,0.506
15.216478,uRLLC,1.807
15.226041,uRLLC,0.552
15.247171,mMTC,0.418
15.317574,mMTC,0.129
15.330878,eMBB,10.753
15.359660,mMTC,0.438
15.361350,eMBB,12.342
15.406944,mMTC,0.342
15.437939,uRLLC,0.848
15.451583,uRLLC,0.695
15.479764,mMTC,0.157
15.492907,mMTC,0.332
15.502590,uRLLC,1.929
15.563666,mMTC,0.408
15.616789,mMTC,0.371
15.641484,uRLLC,0.502
15.661140,mMTC,0.247
15.740622,mMTC,0.495
15.744031,uRLLC,1.898
15.744702,eMBB,7.741
15.761002,mMTC,0.441
15.768738,mMTC,0.421
15.781752,mMTC,0.209
15.791419,eMBB,13.927
15.841910,mMTC,0.460
15.842414,uRLLC,1.297
15.903457,uRLLC,0.954
15.942020,uRLLC,0.715
15.957542,mMTC,0.494
15.965769,mMTC,0.373
15.966796,eMBB,11.560
16.005995,uRLLC,1.613
16.011766,mMTC,0.280
16.027608,uRLLC,0.870
16.055045,mMTC,0.282
16.077451,uRLLC,0.588
16.093458,uRLLC,0.578
16.104327,uRLLC,1.490
16.121610,mMTC,0.268
16.124837,uRLLC,1.035
16.151476,uRLLC,1.491
16.169046,uRLLC,1.939
16.189476,eMBB,13.660
16.226234,uRLLC,0.543
16.281525,mMTC,0.108
16.325624,eMBB,10.412
16.342934,mMTC,0.386
16.366357,mMTC,0.135
16.380450,uRLLC,1.799
16.419218,mMTC,0.270
16.446436,eMBB,11.126
16.454873,uRLLC,0.522
16.456477,mMTC,0.130
16.467307,uRLLC,0.979
16.473531,mMTC,0.461
16.485454,uRLLC,0.515
16.499992,uRLLC,1.923
16.537700,eMBB,10.152
16.542132,mMTC,0.488
16.552863,uRLLC,1.516
16.604924,uRLLC,1.671
16.625195,uRLLC,1.577
16.630347,eMBB,5.951
16.663599,uRLLC,1.622
16.671942,eMBB,12.247
16.678108,mMTC,0.495
16.693091,uRLLC,1.530
16.703729,mMTC,0.135
16.726833,uRLLC,0.515
16.774328,eMBB,12.671
16.797859,mMTC,0.192
16.820274,uRLLC,1.117
16.824672,eMBB,12.362
16.847984,mMTC,0.233
16.917617,eMBB,9.427
16.941991,uRLLC,1.078
16.952132,mMTC,0.410
16.999513,mMTC,0.277
17.036085,eMBB,12.989
17.036344,uRLLC,1.871
17.068961,eMBB,13.317
17.091791,mMTC,0.403
17.157450,uRLLC,0.691
17.161258,mMTC,0.427
17.188324,uRLLC,1.282
17.198880,eMBB,13.891
17.210914,uRLLC,0.590
17.214614,eMBB,11.769
17.249518,mMTC,0.449
17.278283,mMTC,0.342
17.306282,uRLLC,1.568
17.346735,eMBB,12.951
17.369795,mMTC,0.177
17.382487,eMBB,13.490
17.529252,mMTC,0.195
17.590086,mMTC,0.138
17.591382,uRLLC,1.286
17.625556,uRLLC,1.670
17.733870,eMBB,11.804
17.737893,mMTC,0.113
17.751994,eMBB,11.957
17.797678,uRLLC,0.938
17.832453,uRLLC,0.941
17.835189,eMBB,8.117
17.862224,eMBB,7.181
17.903062,mMTC,0.470
17.920472,uRLLC,0.977
17.930997,eMBB,13.635
17.952188,uRLLC,0.941
17.955094,mMTC,0.255
17.997348,eMBB,7.319
18.028553,mMTC,0.432
18.029554,uRLLC,0.608
18.029641,uRLLC,0.556
18.104806,eMBB,10.774
18.117844,mMTC,0.342
18.139485,mMTC,0.495
18.144292,uRLLC,1.320
18.147349,eMBB,7.416
18.164787,mMTC,0.243
18.197641,mMTC,0.362
18.240132,mMTC,0.266
18.245508,uRLLC,1.023
18.254428,eMBB,7.204
18.258118,mMTC,0.271
18.274742,uRLLC,1.121
18.279823,mMTC,0.215
18.304681,mMTC,0.344
18.312089,uRLLC,0.935
18.326314,uRLLC,0.737
18.328489,uRLLC,1.849
18.394651,eMBB,5.784
18.406514,uRLLC,1.030
18.415847,mMTC,0.237
18.447691,mMTC,0.459
18.462553,uRLLC,1.070
18.495650,uRLLC,0.725
18.535197,mMTC,0.146
18.551568,uRLLC,1.798
18.555573,eMBB,5.281
18.600067,eMBB,7.270
18.641342,mMTC,0.480
18.666226,eMBB,10.285
18.667097,uRLLC,0.592
18.707316,uRLLC,1.027
18.716492,mMTC,0.294
18.745580,mMTC,0.160
18.821805,uRLLC,1.946
18.824531,mMTC,0.490
18.834719,mMTC,0.351
18.863783,mMTC,0.115
18.924541,uRLLC,0.762
18.939313,mMTC,0.190
18.954434,mMTC,0.488
18.972556,mMTC,0.439
19.040010,mMTC,0.446
19.043738,mMTC,0.289
19.068117,mMTC,0.363
19.097398,uRLLC,1.409
19.187515,mMTC,0.453
19.217412,uRLLC,1.127
19.219959,mMTC,0.223
19.230235,mMTC,0.399
19.260417,uRLLC,1.270
19.287715,uRLLC,0.671
19.295556,eMBB,6.766
19.355955,uRLLC,1.156
19.376515,mMTC,0.359
19.383076,uRLLC,1.729
19.480407,mMTC,0.371
19.489533,eMBB,9.012
19.581700,uRLLC,1.804
19.584865,uRLLC,1.611
19.587700,mMTC,0.240
19.607098,mMTC,0.493
19.652642,eMBB,8.067
19.657770,mMTC,0.388
19.662741,mMTC,0.148
19.678565,eMBB,10.222
19.684284,eMBB,10.254
19.691623,uRLLC,1.455
19.711035,mMTC,0.462
19.743347,mMTC,0.391
19.786985,mMTC,0.453
19.800269,uRLLC,1.715
19.833640,mMTC,0.191
19.862682,mMTC,0.442
19.881607,uRLLC,1.060
19.892066,mMTC,0.310
19.979239,mMTC,0.235
19.991942,mMTC,0.258
19.999681,mMTC,0.393
20.023872,eMBB,11.860
20.039863,eMBB,14.975
20.052831,mMTC,0.494
20.053547,mMTC,0.205
20.063097,mMTC,0.327
20.063936,mMTC,0.442
20.069578,mMTC,0.414
20.070812,mMTC,0.185
20.071316,uRLLC,0.604
20.087750,mMTC,0.240
20.097307,mMTC,0.184
20.098911,mMTC,0.157
20.099682,mMTC,0.193
20.099743,mMTC,0.183
20.100304,mMTC,0.217
20.115316,uRLLC,1.778
20.129777,mMTC,0.440
20.153763,mMTC,0.275
20.159940,mMTC,0.443
20.227761,uRLLC,0.848
20.239964,eMBB,5.576
20.241860,uRLLC,1.941
20.270390,eMBB,6.768
20.292182,mMTC,0.172
20.303247,mMTC,0.296
20.305779,mMTC,0.425
20.320188,mMTC,0.446
20.332670,eMBB,12.056
20.333179,mMTC,0.278
20.384923,mMTC,0.310
20.390033,uRLLC,1.312
20.421584,eMBB,10.174
20.432425,uRLLC,1.803
20.439103,uRLLC,0.563
20.441243,eMBB,9.389
20.475273,uRLLC,0.878
20.483759,uRLLC,1.684
20.504819,uRLLC,1.340
20.541509,uRLLC,0.635
20.550316,uRLLC,0.838
20.571038,uRLLC,1.616
20.586446,uRLLC,0.827
20.600543,uRLLC,1.435
20.620798,mMTC,0.226
20.626825,uRLLC,0.601
20.630161,uRLLC,1.946
20.630911,mMTC,0.199
20.634393,uRLLC,0.661
20.674847,uRLLC,0.940
20.707759,uRLLC,1.189
20.716084,mMTC,0.131
20.742976,uRLLC,1.698
20.744427,mMTC,0.444
20.747310,mMTC,0.171
20.749431,mMTC,0.144
20.769191,mMTC,0.355
20.771089,mMTC,0.496
20.788797,uRLLC,0.876
