Timestamp,SliceType,Size_MBits
11.373974,mMTC,0.133
11.383602,mMTC,0.396
11.384116,uRLLC,1.111
11.387448,mMTC,0.464
11.390292,mMTC,0.113
11.400841,eMBB,9.708
11.419749,eMBB,12.764
11.423065,uRLLC,1.455
11.466741,eMBB,6.834
11.480533,uRLLC,1.137
11.508098,mMTC,0.471
11.527158,mMTC,0.427
11.572798,uRLLC,0.882
11.574578,mMTC,0.152
11.600834,mMTC,0.139
11.609057,mMTC,0.222
11.653087,uRLLC,0.703
11.675053,mMTC,0.254
11.690613,mMTC,0.194
11.710442,eMBB,7.903
11.710995,mMTC,0.178
11.725827,eMBB,11.380
11.763084,eMBB,13.970
11.812762,mMTC,0.246
11.853292,uRLLC,0.893
11.891123,uRLLC,1.266
11.915730,eMBB,10.467
12.013617,mMTC,0.147
12.053499,uRLLC,1.957
12.088194,eMBB,7.077
12.114661,mMTC,0.226
12.117416,mMTC,0.122
12.199580,uRLLC,1.177
12.301030,mMTC,0.115
12.366799,uRLLC,0.705
12.371944,mMTC,0.279
12.391264,uRLLC,1.810
12.435835,eMBB,8.242
12.460957,mMTC,0.186
12.474878,uRLLC,0.544
12.504980,mMTC,0.354
12.518871,mMTC,0.242
12.553082,mMTC,0.416
12.586488,mMTC,0.364
12.586848,mMTC,0.208
12.615387,uRLLC,1.994
12.644641,mMTC,0.191
12.652930,eMBB,14.102
12.668576,uRLLC,0.697
12.697206,uRLLC,1.047
12.699186,mMTC,0.254
12.735162,mMTC,0.246
12.840859,eMBB,6.922
12.860959,eMBB,8.442
12.869557,eMBB,12.420
12.878920,uRLLC,1.712
12.879006,eMBB,10.207
12.935581,mMTC,0.357
12.953103,mMTC,0.419
13.084827,uRLLC,1.835
13.111244,uRLLC,1.238
13.112775,eMBB,12.002
13.113893,uRLLC,1.111
13.119910,mMTC,0.138
13.125464,mMTC,0.388
13.142856,uRLLC,1.481
13.150461,eMBB,9.129
13.159892,mMTC,0.186
13.167374,eMBB,12.807
13.171808,mMTC,0.491
13.203145,uRLLC,1.378
13.219479,mMTC,0.432
13.255175,uRLLC,0.887
13.265430,uRLLC,1.917
13.311878,mMTC,0.434
13.340919,uRLLC,1.341
13.341685,uRLLC,0.982
13.350878,uRLLC,1.287
13.390415,mMTC,0.179
13.402921,eMBB,12.689
13.409773,uRLLC,1.016
13.412076,eMBB,11.442
13.427052,mMTC,0.256
13.436030,uRLLC,1.715
13.443437,uRLLC,0.587
13.477318,uRLLC,0.526
13.541789,mMTC,0.361
13.545006,uRLLC,1.387
13.579151,eMBB,8.578
13.581943,uRLLC,0.547
13.589441,uRLLC,1.290
13.604562,uRLLC,0.915
13.609795,uRLLC,1.351
13.621267,mMTC,0.456
13.621850,eMBB,11.256
13.643387,mMTC,0.227
13.659355,uRLLC,1.212
13.679897,uRLLC,1.740
13.685938,uRLLC,0.787
13.706384,eMBB,6.812
13.773066,eMBB,13.631
13.784833,mMTC,0.250
13.828037,mMTC,0.470
13.851780,uRLLC,1.265
13.884620,mMTC,0.106
13.887537,mMTC,0.336
13.913194,uRLLC,1.405
13.937352,uRLLC,1.328
13.937466,mMTC,0.211
13.984068,uRLLC,0.641
14.029838,eMBB,5.273
14.066250,eMBB,7.144
14.082599,eMBB,8.180
14.084735,mMTC,0.125
14.132804,eMBB,5.025
14.138194,mMTC,0.483
14.254920,mMTC,0.483
14.271147,eMBB,10.027
14.281531,mMTC,0.233
14.282094,uRLLC,1.412
14.303664,uRLLC,0.832
14.337188,mMTC,0.248
14.418889,mMTC,0.145
14.434651,mMTC,0.124
14.443941,uRLLC,0.760
14.449449,eMBB,9.576
14.489694,uRLLC,0.621
14.502039,mMTC,0.428
14.510531,uRLLC,1.855
14.521844,uRLLC,1.760
14.528113,mMTC,0.324
14.535599,eMBB,7.795
14.545071,mMTC,0.254
14.586270,eMBB,8.093
14.599386,mMTC,0.137
14.644490,uRLLC,0.969
14.721910,mMTC,0.301
14.724115,mMTC,0.217
14.731736,uRLLC,1.953
14.775174,mMTC,0.499
14.790496,eMBB,11.127
14.802746,mMTC,0.201
14.803505,mMTC,0.184
14.834887,mMTC,0.181
14.836194,eMBB,6.887
14.845442,uRLLC,1.938
14.961015,uRLLC,1.331
14.971191,mMTC,0.263
14.993993,mMTC,0.385
15.012005,uRLLC,1.330
15.031957,uRLLC,0.550
15.065484,mMTC,0.135
15.067403,mMTC,0.338
15.071319,mMTC,0.278
15.082719,uRLLC,0.865
15.117924,mMTC,0.269
15.121424,eMBB,8.256
15.124289,mMTC,0.228
15.167079,eMBB,5.882
15.174247,mMTC,0.490
15.176938,mMTC,0.433
15.249437,mMTC,0.444
15.249871,uRLLC,0.620
15.290898,uRLLC,1.678
15.296764,mMTC,0.261
15.313960,mMTC,0.375
15.382741,eMBB,10.457
15.456425,mMTC,0.150
15.456826,mMTC,0.336
15.495470,uRLLC,1.281
15.510563,eMBB,8.533
15.515668,uRLLC,1.504
15.556162,uRLLC,1.564
15.574261,uRLLC,1.919
15.600770,uRLLC,1.915
15.669762,uRLLC,0.640
15.699996,uRLLC,0.546
15.725944,mMTC,0.125
15.735174,eMBB,8.440
15.768052,eMBB,8.225
15.790626,uRLLC,1.073
15.913030,mMTC,0.388
15.921680,uRLLC,1.093
15.924871,mMTC,0.430
15.937472,uRLLC,0.916
15.937896,mMTC,0.369
15.948028,mMTC,0.469
15.973658,eMBB,10.711
15.995109,mMTC,0.182
16.005520,eMBB,9.077
16.030749,uRLLC,0.712
16.051130,mMTC,0.324
16.059543,uRLLC,1.537
16.067020,uRLLC,1.332
16.105412,eMBB,13.426
16.117487,mMTC,0.423
16.117498,mMTC,0.329
16.125895,mMTC,0.121
16.139113,uRLLC,0.937
16.159969,uRLLC,1.399
16.160306,mMTC,0.239
16.162684,eMBB,10.480
16.181665,uRLLC,0.642
16.181772,mMTC,0.376
16.198450,mMTC,0.446
16.206702,uRLLC,0.751
16.214398,uRLLC,1.539
16.214456,mMTC,0.308
16.214685,mMTC,0.318
16.218091,uRLLC,1.427
16.234457,mMTC,0.435
16.248578,mMTC,0.222
16.256897,mMTC,0.495
16.262999,mMTC,0.120
16.341043,uRLLC,0.610
16.361596,uRLLC,0.576
16.427645,mMTC,0.308
16.509583,eMBB,11.516
16.532676,uRLLC,1.111
16.553025,uRLLC,1.691
16.555573,mMTC,0.128
16.570471,uRLLC,0.777
16.591711,uRLLC,1.842
16.597286,mMTC,0.141
16.617594,eMBB,14.065
16.674673,uRLLC,1.299
16.706077,uRLLC,1.761
16.714145,mMTC,0.423
16.857120,mMTC,0.134
16.857923,mMTC,0.371
16.869365,mMTC,0.375
16.887147,uRLLC,1.403
16.891276,mMTC,0.176
16.904158,mMTC,0.385
16.908069,uRLLC,0.568
16.964782,eMBB,14.987
16.972192,uRLLC,0.610
16.978918,mMTC,0.459
17.032218,uRLLC,1.404
17.044879,mMTC,0.142
17.058059,uRLLC,1.540
17.085913,mMTC,0.221
17.123514,uRLLC,1.222
17.146662,uRLLC,1.725
17.222669,uRLLC,1.713
17.248820,uRLLC,1.021
17.258221,uRLLC,0.510
17.259031,uRLLC,1.855
17.284205,eMBB,11.759
17.295924,mMTC,0.180
17.296575,eMBB,5.056
17.371333,mMTC,0.107
17.395512,uRLLC,0.891
17.428221,mMTC,0.333
17.432790,eMBB,11.932
17.444889,eMBB,5.531
17.446240,mMTC,0.356
17.505551,uRLLC,1.975
17.506672,mMTC,0.233
17.512786,eMBB,5.956
17.520597,uRLLC,0.749
17.522222,uRLLC,1.822
17.526739,mMTC,0.251
17.537524,eMBB,14.382
17.537701,uRLLC,1.702
17.605124,uRLLC,1.836
17.645831,mMTC,0.460
17.671686,mMTC,0.422
17.692479,mMTC,0.120
17.724894,mMTC,0.423
17.730758,mMTC,0.156
17.824658,uRLLC,1.612
17.831125,mMTC,0.344
17.837530,mMTC,0.367
17.850980,uRLLC,1.891
17.861604,uRLLC,0.863
17.867860,eMBB,12.446
17.884034,uRLLC,1.576
17.886885,uRLLC,0.976
17.901381,mMTC,0.259
17.903150,mMTC,0.293
17.907590,uRLLC,1.910
17.910700,uRLLC,1.974
17.916147,mMTC,0.355
17.950032,uRLLC,1.472
17.973585,uRLLC,1.964
18.035647,uRLLC,1.573
18.037342,mMTC,0.338
18.041095,eMBB,13.902
18.066476,eMBB,9.454
18.071149,mMTC,0.289
18.089667,mMTC,0.197
18.106268,mMTC,0.313
18.135750,eMBB,11.753
18.149606,uRLLC,1.901
18.187022,mMTC,0.450
18.189609,uRLLC,1.507
18.194996,uRLLC,1.452
18.210860,mMTC,0.381
18.239934,eMBB,13.609
18.255141,eMBB,14.760
18.265071,uRLLC,1.741
18.313068,uRLLC,1.914
18.347613,eMBB,14.930
18.400193,mMTC,0.196
18.445419,uRLLC,1.046
18.447781,uRLLC,1.317
18.466485,eMBB,7.837
18.502344,uRLLC,1.175
18.507004,eMBB,6.127
18.549868,uRLLC,1.097
18.583497,uRLLC,1.589
18.605972,mMTC,0.226
18.610074,uRLLC,0.941
18.645533,mMTC,0.312
18.676610,uRLLC,1.660
18.699160,uRLLC,0.911
18.749220,mMTC,0.392
18.753692,mMTC,0.306
18.790749,uRLLC,1.784
18.837368,mMTC,0.166
18.851848,mMTC,0.217
18.866785,mMTC,0.173
18.883913,uRLLC,0.558
18.997139,eMBB,5.953
18.999577,mMTC,0.406
19.001954,uRLLC,1.563
19.042957,uRLLC,0.951
19.043367,mMTC,0.193
19.085683,mMTC,0.463
19.129849,uRLLC,0.684
19.161743,uRLLC,0.782
19.210474,mMTC,0.286
19.262197,eMBB,7.681
19.327509,eMBB,11.601
19.340057,uRLLC,1.998
19.359098,uRLLC,1.238
19.367238,mMTC,0.256
19.373489,mMTC,0.138
19.386869,eMBB,5.056
19.386941,eMBB,12.878
19.410927,mMTC,0.445
19.414882,uRLLC,1.867
19.432171,mMTC,0.337
19.458249,mMTC,0.291
19.475592,mMTC,0.401
19.476877,eMBB,11.242
19.527599,mMTC,0.429
19.536657,eMBB,8.461
19.551223,eMBB,6.417
19.564210,mMTC,0.436
19.577407,uRLLC,0.640
19.597468,mMTC,0.401
19.628125,eMBB,12.272
19.635298,uRLLC,0.702
19.658503,uRLLC,1.845
19.677670,mMTC,0.255
19.719889,mMTC,0.346
19.750073,uRLLC,1.392
19.814121,eMBB,13.529
19.814241,mMTC,0.438
19.827745,uRLLC,0.652
19.832036,mMTC,0.433
19.870995,uRLLC,1.816
19.871693,mMTC,0.201
19.876625,mMTC,0.226
19.876686,mMTC,0.282
19.890407,uRLLC,1.241
19.928209,mMTC,0.361
19.953757,uRLLC,0.915
19.959663,uRLLC,0.813
19.972396,uRLLC,0.597
19.990989,mMTC,0.173
19.991447,mMTC,0.425
20.024174,mMTC,0.110
20.032554,mMTC,0.446
20.038543,mMTC,0.242
20.043690,mMTC,0.300
20.058283,mMTC,0.312
20.068752,mMTC,0.279
20.070827,mMTC,0.209
20.070956,mMTC,0.188
20.088723,mMTC,0.197
20.091987,mMTC,0.139
20.093909,mMTC,0.421
20.097865,mMTC,0.453
20.106468,mMTC,0.370
20.166291,eMBB,14.901
20.199020,eMBB,9.218
20.199629,uRLLC,0.994
20.214500,mMTC,0.445
20.234610,mMTC,0.358
20.268402,eMBB,13.477
20.313684,mMTC,0.493
20.333046,mMTC,0.386
20.343672,mMTC,0.412
20.358495,uRLLC,1.923
20.380795,mMTC,0.279
20.453356,mMTC,0.300
20.463221,uRLLC,1.602
20.499276,mMTC,0.462
20.507266,mMTC,0.201
20.511309,mMTC,0.343
20.530101,uRLLC,1.402
20.625516,mMTC,0.113
20.638117,eMBB,10.491
20.647826,mMTC,0.499
20.648594,mMTC,0.214
20.695030,uRLLC,0.863
20.730482,mMTC,0.117
20.743880,uRLLC,1.054
20.761695,uRLLC,1.759
20.764902,mMTC,0.344
20.766888,uRLLC,0.769
20.801133,uRLLC,0.956
20.808739,mMTC,0.316
20.831852,eMBB,13.545
20.905658,uRLLC,1.199
20.929879,uRLLC,1.090
20.953857,mMTC,0.470
20.960361,uRLLC,1.387
20.965206,eMBB,14.722
21.077956,mMTC,0.137
21.087024,uRLLC,0.896
21.092512,uRLLC,0.669
21.140681,mMTC,0.280
21.158743,uRLLC,0.918
21.185231,mMTC,0.358
21.203957,uRLLC,1.305
21.247909,eMBB,8.811
21.291553,uRLLC,1.083
21.296631,mMTC,0.118
21.320153,mMTC,0.411
21.339621,eMBB,12.768
21.350547,uRLLC,1.353
21.371848,mMTC,0.146
21.397516,eMBB,10.600
21.399532,uRLLC,0.663
21.481719,mMTC,0.369
21.490981,uRLLC,1.386
21.502918,mMTC,0.387
21.508587,eMBB,5.454
21.510504,mMTC,0.418
21.521956,mMTC,0.112
21.533526,uRLLC,1.063
21.537072,uRLLC,1.522
21.570161,eMBB,6.999
21.574396,uRLLC,1.683
21.574451,mMTC,0.108
21.575051,uRLLC,1.493
21.584987,mMTC,0.211
21.607196,eMBB,10.111
21.637344,mMTC,0.262
21.650749,mMTC,0.220
21.777909,mMTC,0.391
21.802904,mMTC,0.282
21.862255,mMTC,0.244
21.874621,uRLLC,0.590
21.904122,uRLLC,1.802
21.914534,uRLLC,1.620
21.920769,mMTC,0.128
21.944058,eMBB,14.184
21.968730,eMBB,8.743
21.977026,uRLLC,1.960
21.997223,mMTC,0.468
22.038621,uRLLC,0.822
22.039423,uRLLC,1.910
22.043727,uRLLC,1.596
22.046005,mMTC,0.468
22.095819,mMTC,0.356
22.096502,mMTC,0.477
22.105896,mMTC,0.337
22.163472,eMBB,12.061
22.181686,mMTC,0.332
22.194716,eMBB,14.410
22.202321,mMTC,0.116
22.206495,uRLLC,1.982
22.212115,uRLLC,1.446
22.260648,uRLLC,1.361
22.282788,mMTC,0.482
22.341734,mMTC,0.219
22.377415,uRLLC,0.679
22.377827,uRLLC,1.847
22.395204,mMTC,0.280
22.432374,eMBB,5.187
22.433431,mMTC,0.405
22.450533,mMTC,0.345
22.453692,uRLLC,0.827
22.469912,uRLLC,1.090
22.479528,mMTC,0.133
22.480829,mMTC,0.300
