Timestamp,SliceType,Size_MBits
9.211901,eMBB,9.913
9.228372,mMTC,0.101
9.264635,eMBB,8.220
9.280099,mMTC,0.349
9.290297,mMTC,0.324
9.320165,mMTC,0.251
9.326628,eMBB,12.311
9.329838,uRLLC,1.867
9.329967,uRLLC,0.865
9.339795,uRLLC,1.012
9.348145,eMBB,7.812
9.350472,uRLLC,1.210
9.371439,uRLLC,0.602
9.411103,mMTC,0.353
9.412093,eMBB,5.287
9.423289,uRLLC,1.502
9.426080,eMBB,5.666
9.430503,uRLLC,1.047
9.464451,mMTC,0.116
9.477216,mMTC,0.214
9.496888,mMTC,0.103
9.501194,eMBB,5.130
9.505093,uRLLC,1.865
9.516573,uRLLC,1.458
9.536911,mMTC,0.470
9.545879,eMBB,7.027
9.557227,uRLLC,1.586
9.565964,mMTC,0.311
9.566486,uRLLC,1.823
9.578185,uRLLC,1.466
9.584247,mMTC,0.464
9.699623,mMTC,0.365
9.717674,mMTC,0.130
9.727103,mMTC,0.457
9.788637,mMTC,0.142
9.788863,uRLLC,1.265
9.801430,uRLLC,1.219
9.835395,uRLLC,0.821
9.902209,uRLLC,1.289
9.923567,uRLLC,1.704
9.967475,mMTC,0.236
9.975163,uRLLC,1.249
9.976062,mMTC,0.466
9.986310,uRLLC,1.869
10.010214,mMTC,0.284
10.012008,uRLLC,1.848
10.013899,mMTC,0.259
10.014339,mMTC,0.466
10.021059,uRLLC,1.101
10.022818,mMTC,0.317
10.027549,mMTC,0.441
10.049067,mMTC,0.132
10.053262,mMTC,0.461
10.055787,mMTC,0.202
10.056491,mMTC,0.350
10.057676,mMTC,0.251
10.060240,mMTC,0.350
10.075775,mMTC,0.495
10.077551,mMTC,0.206
10.083920,mMTC,0.376
10.085503,mMTC,0.478
10.093585,mMTC,0.179
10.094736,uRLLC,0.638
10.097016,mMTC,0.328
10.098017,mMTC,0.130
10.099009,mMTC,0.295
10.099297,mMTC,0.170
10.100376,mMTC,0.272
10.138793,mMTC,0.247
10.144358,uRLLC,1.898
10.162036,uRLLC,1.985
10.189101,uRLLC,1.398
10.190630,mMTC,0.372
10.218741,uRLLC,1.689
10.225779,eMBB,10.656
10.246487,eMBB,13.134
10.283571,uRLLC,1.450
10.286565,mMTC,0.159
10.302759,mMTC,0.244
10.313401,mMTC,0.496
10.341633,uRLLC,1.058
10.352088,uRLLC,1.093
10.364054,uRLLC,1.307
10.377151,uRLLC,0.574
10.440671,uRLLC,1.072
10.441773,mMTC,0.309
10.491167,mMTC,0.227
10.517361,uRLLC,1.242
10.534808,mMTC,0.103
10.577506,uRLLC,0.853
10.582825,uRLLC,0.942
10.661538,uRLLC,1.899
10.702283,mMTC,0.231
10.759249,eMBB,5.544
10.771427,eMBB,6.863
10.785463,uRLLC,1.586
10.791523,mMTC,0.383
10.794834,uRLLC,0.786
10.863251,mMTC,0.262
10.867063,mMTC,0.307
10.868886,uRLLC,1.823
10.900982,mMTC,0.436
10.923647,uRLLC,1.573
10.931171,mMTC,0.108
10.961182,mMTC,0.272
10.965185,eMBB,5.185
11.036904,mMTC,0.212
11.069273,mMTC,0.387
11.073579,eMBB,7.462
11.102320,eMBB,13.507
11.118971,mMTC,0.492
11.157116,uRLLC,0.839
11.169487,uRLLC,0.986
11.173432,mMTC,0.284
11.190861,eMBB,10.952
11.214842,eMBB,8.432
11.215390,mMTC,0.475
11.215770,mMTC,0.482
11.223380,mMTC,0.318
11.238608,mMTC,0.222
11.258448,eMBB,11.911
11.265659,uRLLC,0.784
11.280766,uRLLC,1.637
11.289386,uRLLC,1.861
11.310522,mMTC,0.302
11.371273,mMTC,0.234
11.421909,mMTC,0.110
11.434286,mMTC,0.281
11.439680,eMBB,14.857
11.460949,uRLLC,0.685
11.467975,mMTC,0.133
11.482494,uRLLC,1.923
11.488858,mMTC,0.116
11.525622,mMTC,0.473
11.538725,uRLLC,1.868
11.633662,uRLLC,0.877
11.705838,mMTC,0.219
11.787539,uRLLC,0.562
11.791410,uRLLC,1.705
11.798933,uRLLC,1.159
11.810872,mMTC,0.211
11.826953,uRLLC,1.228
11.833347,mMTC,0.347
11.947655,uRLLC,1.755
11.952303,mMTC,0.269
11.958187,uRLLC,0.884
11.990376,mMTC,0.490
12.003135,mMTC,0.414
12.013878,uRLLC,0.881
12.143103,uRLLC,0.761
12.267541,mMTC,0.222
12.283828,mMTC,0.462
12.291399,eMBB,7.221
12.301035,mMTC,0.369
12.302128,mMTC,0.162
12.308007,mMTC,0.309
12.310639,mMTC,0.468
12.313179,uRLLC,1.423
12.328112,uRLLC,1.544
12.329730,uRLLC,0.618
12.337662,eMBB,7.150
12.342224,mMTC,0.309
12.352475,mMTC,0.336
12.367617,mMTC,0.362
12.382486,mMTC,0.273
12.417219,mMTC,0.108
12.421909,eMBB,5.884
12.422971,mMTC,0.315
12.492234,uRLLC,1.017
12.496723,eMBB,14.672
12.505371,uRLLC,1.944
12.534265,uRLLC,0.612
12.574608,uRLLC,1.968
12.579557,uRLLC,1.214
12.592599,eMBB,7.110
12.611093,mMTC,0.126
12.629989,mMTC,0.168
12.705500,uRLLC,1.410
12.727300,uRLLC,1.884
12.781110,uRLLC,1.034
12.788973,eMBB,11.750
12.813152,mMTC,0.124
12.863341,uRLLC,1.478
12.874455,uRLLC,1.111
12.878358,uRLLC,1.806
12.885398,uRLLC,0.829
12.918031,mMTC,0.404
12.930264,mMTC,0.162
12.931539,mMTC,0.132
12.967620,uRLLC,0.769
13.002074,uRLLC,1.655
13.038542,mMTC,0.449
13.166597,mMTC,0.433
13.188048,mMTC,0.355
13.198544,eMBB,9.128
13.249477,mMTC,0.488
13.269249,mMTC,0.468
13.274018,uRLLC,1.380
13.314137,eMBB,12.437
13.438396,uRLLC,0.670
13.472697,eMBB,6.790
13.487692,mMTC,0.124
13.529831,uRLLC,0.780
13.592076,mMTC,0.458
13.597479,mMTC,0.146
13.649535,eMBB,14.842
13.660032,uRLLC,1.454
13.662191,eMBB,5.590
13.690759,uRLLC,1.495
13.694923,uRLLC,1.180
13.729738,uRLLC,1.977
13.782138,mMTC,0.191
13.854139,mMTC,0.365
13.882626,mMTC,0.330
13.900818,eMBB,5.392
13.909024,mMTC,0.418
14.045782,mMTC,0.308
14.049228,mMTC,0.471
14.063683,mMTC,0.153
14.071531,mMTC,0.336
14.076566,eMBB,12.080
14.077230,uRLLC,0.525
14.087447,eMBB,5.908
14.096308,mMTC,0.108
14.140458,eMBB,13.468
14.203786,mMTC,0.163
14.251466,eMBB,5.676
14.284639,mMTC,0.226
14.292263,uRLLC,1.967
14.327823,eMBB,9.511
14.410818,uRLLC,1.327
14.415118,eMBB,6.821
14.443211,eMBB,12.061
14.465403,uRLLC,1.939
14.560779,uRLLC,1.332
14.566743,uRLLC,0.628
14.577405,mMTC,0.382
14.577780,uRLLC,1.135
14.588805,uRLLC,0.855
14.593702,mMTC,0.345
14.619698,uRLLC,0.691
14.642839,uRLLC,1.995
14.677193,eMBB,14.555
14.771344,eMBB,7.358
14.783877,mMTC,0.422
14.785951,uRLLC,1.425
14.799466,eMBB,13.837
14.836659,eMBB,10.815
14.863263,uRLLC,1.884
14.889344,uRLLC,0.707
14.896648,uRLLC,0.925
14.901127,uRLLC,0.960
14.917861,mMTC,0.278
14.941186,eMBB,10.241
14.958724,uRLLC,1.179
14.969677,mMTC,0.290
15.034448,mMTC,0.410
15.057799,uRLLC,0.742
15.117935,eMBB,5.110
15.130772,mMTC,0.326
15.132270,mMTC,0.115
15.143455,uRLLC,1.033
15.145944,mMTC,0.176
15.171172,mMTC,0.462
15.181774,eMBB,12.657
15.190650,mMTC,0.121
15.223819,uRLLC,0.665
15.251696,uRLLC,1.928
15.270277,uRLLC,1.924
15.291886,eMBB,6.922
15.310921,eMBB,14.820
15.342297,uRLLC,1.596
15.351792,uRLLC,1.260
15.358414,uRLLC,1.244
15.359073,uRLLC,0.563
15.370787,mMTC,0.456
15.385266,eMBB,10.295
15.408009,eMBB,12.382
15.438125,eMBB,5.580
15.444833,mMTC,0.334
15.485541,eMBB,13.312
15.488426,mMTC,0.160
15.490453,mMTC,0.179
15.522678,uRLLC,0.556
15.547728,eMBB,9.365
15.573614,eMBB,11.737
15.590467,uRLLC,0.600
15.626524,mMTC,0.131
15.639187,mMTC,0.328
15.663159,uRLLC,1.367
15.686543,eMBB,12.004
15.702183,mMTC,0.210
15.815128,uRLLC,0.792
15.829395,uRLLC,0.785
15.837770,uRLLC,1.438
15.838072,uRLLC,1.711
15.898999,uRLLC,0.954
15.911604,mMTC,0.437
15.961550,mMTC,0.130
16.046675,uRLLC,1.428
16.124960,eMBB,6.630
16.128403,eMBB,7.992
16.128937,mMTC,0.429
16.196285,uRLLC,1.029
16.239049,mMTC,0.162
16.278927,mMTC,0.120
16.309908,uRLLC,1.043
16.317518,uRLLC,1.497
16.319790,eMBB,8.193
16.342577,mMTC,0.406
16.354527,uRLLC,1.821
16.365573,uRLLC,1.080
16.368783,mMTC,0.339
16.376555,eMBB,13.405
16.433309,mMTC,0.149
16.452830,mMTC,0.206
16.461270,mMTC,0.342
16.469634,eMBB,13.617
16.473293,mMTC,0.421
16.501138,uRLLC,1.490
16.545525,eMBB,12.895
16.566948,mMTC,0.231
16.593522,mMTC,0.221
16.615066,uRLLC,1.104
16.626599,mMTC,0.145
16.642015,uRLLC,0.710
16.653271,mMTC,0.143
16.653747,eMBB,10.377
16.663427,eMBB,7.569
16.672173,uRLLC,0.909
16.677434,mMTC,0.424
16.727380,uRLLC,0.813
16.732936,eMBB,10.581
16.742145,uRLLC,0.570
16.753710,mMTC,0.486
16.759711,uRLLC,1.035
16.762556,uRLLC,1.700
16.784517,uRLLC,0.578
16.790044,eMBB,6.523
16.803211,uRLLC,0.792
16.895455,uRLLC,0.712
16.900749,uRLLC,1.057
16.929165,mMTC,0.313
16.963543,uRLLC,1.155
17.021233,mMTC,0.124
17.026601,uRLLC,1.543
17.089604,mMTC,0.142
17.090937,eMBB,11.542
17.091980,eMBB,13.512
17.120597,mMTC,0.305
17.137994,uRLLC,1.594
17.141829,mMTC,0.298
17.250067,mMTC,0.159
17.270151,mMTC,0.387
17.284940,uRLLC,1.284
17.292460,mMTC,0.336
17.306829,eMBB,6.405
17.320408,mMTC,0.191
17.355846,uRLLC,1.685
17.372023,uRLLC,1.375
17.373062,eMBB,9.279
17.384289,eMBB,12.258
17.395438,eMBB,11.812
17.404115,mMTC,0.336
17.405910,eMBB,9.041
17.420348,mMTC,0.480
17.443938,uRLLC,1.533
17.463428,mMTC,0.388
17.470404,mMTC,0.283
17.552897,uRLLC,1.622
17.560061,mMTC,0.445
17.570992,uRLLC,0.929
17.574927,uRLLC,1.613
17.607506,mMTC,0.490
17.612952,uRLLC,0.603
17.622880,mMTC,0.262
17.624768,mMTC,0.255
17.631926,uRLLC,1.985
17.638710,mMTC,0.438
17.644468,uRLLC,1.369
17.647902,mMTC,0.314
17.716217,uRLLC,1.148
17.786358,uRLLC,1.805
17.794265,mMTC,0.317
17.804127,uRLLC,1.642
17.885848,uRLLC,1.087
17.938606,eMBB,13.402
18.001599,mMTC,0.328
18.010634,eMBB,12.888
18.012868,uRLLC,0.998
18.022915,uRLLC,1.583
18.058449,mMTC,0.177
18.084354,eMBB,6.629
18.114573,uRLLC,0.693
18.155780,mMTC,0.308
18.162962,mMTC,0.386
18.183084,uRLLC,1.836
18.228277,uRLLC,1.277
18.235842,mMTC,0.463
18.259875,mMTC,0.372
18.299134,uRLLC,0.771
18.303646,eMBB,13.526
18.304792,mMTC,0.480
18.344767,mMTC,0.453
18.376385,uRLLC,1.118
18.383191,eMBB,8.962
18.400799,uRLLC,0.570
18.402257,uRLLC,1.100
18.415891,mMTC,0.440
18.416133,uRLLC,0.931
18.435970,eMBB,8.665
18.500026,uRLLC,1.165
18.581678,mMTC,0.364
18.587332,mMTC,0.151
18.613736,mMTC,0.330
18.650594,mMTC,0.445
18.650852,mMTC,0.148
18.670226,mMTC,0.440
18.670426,mMTC,0.313
18.670471,mMTC,0.316
18.684675,eMBB,6.313
18.687223,uRLLC,1.430
18.703102,mMTC,0.419
18.706198,mMTC,0.231
18.727409,uRLLC,0.994
18.736003,uRLLC,0.672
18.738916,mMTC,0.207
18.793363,mMTC,0.439
18.794460,eMBB,6.868
18.810616,mMTC,0.420
18.832304,mMTC,0.435
18.835109,uRLLC,1.481
18.900921,eMBB,5.917
18.960459,eMBB,13.658
18.984740,uRLLC,0.647
19.002337,uRLLC,0.998
19.028630,mMTC,0.399
19.061575,mMTC,0.111
19.068006,uRLLC,1.897
19.097866,uRLLC,1.715
19.124026,eMBB,9.765
19.147079,uRLLC,0.512
19.164571,mMTC,0.194
19.183160,uRLLC,1.203
19.196148,mMTC,0.331
19.197433,uRLLC,1.904
19.220898,mMTC,0.253
19.291310,mMTC,0.349
19.314560,mMTC,0.205
19.380811,uRLLC,0.784
19.442522,mMTC,0.402
19.454196,mMTC,0.249
19.464165,eMBB,10.001
19.483820,mMTC,0.240
19.484775,uRLLC,1.157
19.529424,mMTC,0.377
19.566228,mMTC,0.325
19.571990,mMTC,0.210
19.578784,eMBB,14.846
19.623886,eMBB,14.908
19.633164,mMTC,0.282
19.678162,eMBB,13.261
19.684802,uRLLC,1.974
19.771808,eMBB,6.565
19.816448,mMTC,0.208
19.834524,mMTC,0.273
19.866934,mMTC,0.154
19.939107,mMTC,0.113
19.965160,eMBB,7.670
19.973292,uRLLC,1.299
20.095065,uRLLC,0.806
20.097120,uRLLC,0.764
20.101239,mMTC,0.425
20.109902,mMTC,0.331
20.112665,mMTC,0.431
20.117383,mMTC,0.170
20.118410,eMBB,9.698
20.158514,eMBB,14.428
20.169939,mMTC,0.164
20.173246,uRLLC,1.561
20.197377,mMTC,0.142
20.206908,mMTC,0.200
20.214004,uRLLC,1.453
20.246447,mMTC,0.185
20.257121,uRLLC,1.806
20.261330,eMBB,11.603
20.267486,mMTC,0.484
20.267896,mMTC,0.226
20.275609,uRLLC,0.542
20.308015,uRLLC,1.931
20.321945,eMBB,6.109
20.334163,eMBB,14.421
20.338922,mMTC,0.168
20.382976,uRLLC,1.622
20.416837,uRLLC,0.865
20.426594,uRLLC,0.793
20.439535,mMTC,0.110
20.475421,uRLLC,1.405
20.489548,mMTC,0.429
20.492535,mMTC,0.486
20.526610,mMTC,0.289
20.535595,mMTC,0.363
20.543491,uRLLC,0.615
20.568227,uRLLC,1.658
20.570854,uRLLC,1.370
20.587560,uRLLC,1.304
20.597511,uRLLC,1.030
20.627011,uRLLC,1.104
20.638324,mMTC,0.154
20.652749,eMBB,11.748
20.654246,mMTC,0.469
20.677598,mMTC,0.486
20.687935,mMTC,0.287
20.707749,eMBB,10.737
20.725398,mMTC,0.315
20.738969,mMTC,0.201
20.742901,mMTC,0.316
20.771427,eMBB,14.679
20.776454,mMTC,0.378
20.793222,mMTC,0.189
20.851868,mMTC,0.189
20.855734,mMTC,0.233
20.867492,uRLLC,0.800
20.875395,uRLLC,1.798
20.895758,mMTC,0.102
20.910005,mMTC,0.118
20.916286,uRLLC,1.137
20.924710,mMTC,0.475
20.926623,uRLLC,1.790
20.955747,mMTC,0.147
20.960513,mMTC,0.325
20.962085,mMTC,0.416
20.964229,eMBB,12.189
20.982047,mMTC,0.228
20.990916,eMBB,7.259
21.019726,eMBB,8.511
21.020721,eMBB,12.037
21.033799,mMTC,0.193
21.035760,eMBB,9.452
21.036978,mMTC,0.306
21.042321,uRLLC,0.792
21.069212,uRLLC,1.345
21.075543,eMBB,14.150
21.080504,eMBB,6.497
21.087617,uRLLC,1.522
21.093111,mMTC,0.454
21.093926,uRLLC,1.471
