Timestamp,SliceType,Size_MBits
3.089259,uRLLC,1.963
3.142591,uRLLC,0.597
3.170823,uRLLC,0.531
3.221506,mMTC,0.183
3.229236,mMTC,0.380
3.232221,mMTC,0.203
3.248662,eMBB,14.953
3.267922,mMTC,0.280
3.268465,eMBB,5.973
3.278404,uRLLC,1.581
3.311054,eMBB,13.386
3.313917,mMTC,0.174
3.331757,uRLLC,1.830
3.361708,mMTC,0.350
3.380244,uRLLC,1.864
3.396874,mMTC,0.314
3.415794,uRLLC,0.694
3.417850,mMTC,0.474
3.419590,eMBB,13.427
3.450313,eMBB,14.032
3.451540,eMBB,7.258
3.465282,mMTC,0.463
3.469244,eMBB,10.811
3.480689,eMBB,6.169
3.488270,uRLLC,1.599
3.494347,uRLLC,1.036
3.585807,mMTC,0.153
3.593263,uRLLC,1.632
3.614475,uRLLC,1.350
3.624399,mMTC,0.323
3.653456,mMTC,0.377
3.657646,uRLLC,1.635
3.660182,uRLLC,1.518
3.664982,eMBB,6.002
3.703422,uRLLC,1.757
3.716790,mMTC,0.229
3.720303,mMTC,0.115
3.761253,mMTC,0.164
3.776844,mMTC,0.194
3.777821,mMTC,0.161
3.779546,mMTC,0.493
3.784035,eMBB,13.255
3.791679,uRLLC,0.880
3.801898,mMTC,0.409
3.809687,uRLLC,1.559
3.850464,eMBB,10.220
3.857522,mMTC,0.321
3.910299,mMTC,0.415
3.923561,eMBB,8.091
3.937579,uRLLC,1.626
3.941777,eMBB,12.847
3.987466,uRLLC,1.758
4.012026,eMBB,7.504
4.019613,eMBB,5.919
4.021705,mMTC,0.276
4.038853,uRLLC,1.866
4.043539,eMBB,7.912
4.096068,uRLLC,1.457
4.104988,mMTC,0.486
4.142756,uRLLC,1.893
4.175406,eMBB,14.820
4.187161,mMTC,0.103
4.204155,mMTC,0.437
4.206206,uRLLC,0.760
4.214315,uRLLC,1.697
4.233431,mMTC,0.301
4.250249,mMTC,0.355
4.273220,mMTC,0.316
4.284095,uRLLC,1.760
4.291487,uRLLC,1.266
4.332309,eMBB,6.531
4.332529,eMBB,14.670
4.345008,mMTC,0.210
4.360622,uRLLC,0.681
4.361370,mMTC,0.473
4.404305,uRLLC,0.866
4.437791,uRLLC,1.955
4.459287,uRLLC,1.907
4.484582,mMTC,0.454
4.538725,eMBB,6.465
4.556980,uRLLC,1.864
4.586981,mMTC,0.385
4.605345,mMTC,0.242
4.618828,mMTC,0.136
4.629641,mMTC,0.346
4.678394,uRLLC,1.537
4.733324,eMBB,7.638
4.733559,uRLLC,1.707
4.756870,uRLLC,0.775
4.758199,uRLLC,1.615
4.760802,uRLLC,1.151
4.764115,mMTC,0.105
4.799714,mMTC,0.292
4.801220,mMTC,0.105
4.821381,mMTC,0.125
4.826945,eMBB,13.859
4.866968,mMTC,0.115
4.871183,mMTC,0.133
4.879755,uRLLC,1.701
4.880892,uRLLC,1.792
4.893352,eMBB,9.009
4.935617,eMBB,13.430
4.954053,mMTC,0.156
4.967041,mMTC,0.437
5.042392,uRLLC,0.830
5.055597,eMBB,10.360
5.060051,mMTC,0.310
5.111082,mMTC,0.102
5.112334,mMTC,0.376
5.121747,mMTC,0.378
5.138539,mMTC,0.122
5.153507,uRLLC,0.944
5.173435,eMBB,14.670
5.179495,uRLLC,1.021
5.182179,mMTC,0.261
5.186817,uRLLC,1.257
5.187052,mMTC,0.102
5.191776,mMTC,0.122
5.200539,eMBB,14.856
5.277289,uRLLC,0.798
5.292331,eMBB,11.546
5.299625,mMTC,0.304
5.377233,mMTC,0.234
5.383243,mMTC,0.462
5.383455,mMTC,0.129
5.390550,mMTC,0.477
5.408593,mMTC,0.185
5.423356,mMTC,0.138
5.449048,mMTC,0.392
5.457841,uRLLC,0.876
5.475044,uRLLC,1.244
5.488483,eMBB,11.341
5.501284,mMTC,0.275
5.526843,mMTC,0.389
5.550133,mMTC,0.321
5.554327,mMTC,0.338
5.570816,mMTC,0.397
5.588566,mMTC,0.403
5.601399,mMTC,0.102
5.608427,uRLLC,0.944
5.608927,mMTC,0.320
5.620713,mMTC,0.411
5.622937,uRLLC,1.459
5.635174,uRLLC,1.887
5.653861,mMTC,0.162
5.664037,eMBB,6.864
5.718162,mMTC,0.179
5.719408,uRLLC,1.321
5.736217,uRLLC,0.819
5.802139,uRLLC,1.450
5.826231,uRLLC,1.725
5.862437,uRLLC,1.721
5.880759,mMTC,0.493
5.882983,uRLLC,1.173
5.885285,eMBB,5.297
5.910219,uRLLC,1.521
5.924198,uRLLC,0.568
5.925080,uRLLC,1.493
5.932662,uRLLC,0.965
5.957202,uRLLC,0.676
5.983665,mMTC,0.491
6.101085,mMTC,0.418
6.104469,mMTC,0.387
6.134901,mMTC,0.161
6.152947,uRLLC,0.544
6.186926,mMTC,0.456
6.187447,mMTC,0.231
6.246312,uRLLC,0.669
6.247979,uRLLC,1.722
6.267061,uRLLC,0.874
6.275603,mMTC,0.210
6.278544,uRLLC,0.888
6.303596,mMTC,0.240
6.309024,uRLLC,0.955
6.323847,mMTC,0.208
6.334259,uRLLC,1.950
6.439124,mMTC,0.249
6.473226,eMBB,8.114
6.485599,uRLLC,1.707
6.491370,mMTC,0.145
6.574829,mMTC,0.412
6.591060,uRLLC,0.984
6.598617,uRLLC,0.742
6.673093,uRLLC,1.571
6.680799,eMBB,13.057
6.683005,mMTC,0.494
6.691147,uRLLC,1.274
6.771430,uRLLC,0.615
6.925701,uRLLC,1.720
6.955356,uRLLC,1.964
6.974254,mMTC,0.106
6.975196,mMTC,0.318
6.987872,uRLLC,0.539
6.993881,eMBB,9.203
7.004469,mMTC,0.499
7.012989,mMTC,0.275
7.018495,uRLLC,1.953
7.028741,mMTC,0.382
7.058865,eMBB,12.554
7.077904,uRLLC,0.880
7.081223,mMTC,0.341
7.094693,mMTC,0.392
7.095155,uRLLC,0.859
7.108868,uRLLC,0.969
7.139283,uRLLC,1.385
7.149225,mMTC,0.229
7.184085,mMTC,0.334
7.199588,mMTC,0.386
7.230145,mMTC,0.360
7.234213,uRLLC,1.147
7.265070,mMTC,0.105
7.269256,mMTC,0.331
7.318547,uRLLC,1.342
7.329560,eMBB,7.206
7.353254,mMTC,0.182
7.380235,uRLLC,1.063
7.396079,uRLLC,1.731
7.404191,uRLLC,1.660
7.411546,mMTC,0.480
7.448180,uRLLC,1.287
7.451439,mMTC,0.359
7.471405,mMTC,0.104
7.478778,mMTC,0.408
7.568286,mMTC,0.366
7.586059,uRLLC,1.863
7.611135,mMTC,0.293
7.644561,eMBB,11.394
7.647718,eMBB,13.031
7.669597,uRLLC,1.081
7.672580,mMTC,0.195
7.728441,uRLLC,1.383
7.743241,uRLLC,1.985
7.819192,eMBB,8.441
7.871108,uRLLC,1.900
7.896420,mMTC,0.347
7.925701,uRLLC,1.992
7.928069,mMTC,0.111
7.952960,eMBB,8.400
7.957815,mMTC,0.218
7.974125,eMBB,9.870
8.020200,eMBB,14.199
8.020974,mMTC,0.211
8.099763,mMTC,0.499
8.106378,uRLLC,1.212
8.160684,mMTC,0.313
8.168940,eMBB,14.662
8.203424,mMTC,0.336
8.212178,uRLLC,1.243
8.216464,mMTC,0.232
8.250318,uRLLC,0.642
8.258519,uRLLC,1.955
8.262749,mMTC,0.252
8.462211,uRLLC,1.577
8.482155,mMTC,0.233
8.526345,eMBB,11.049
8.574605,mMTC,0.135
8.596182,mMTC,0.272
8.634216,uRLLC,0.863
8.634438,uRLLC,1.083
8.677321,mMTC,0.161
8.746634,mMTC,0.479
8.756843,eMBB,6.574
8.761070,mMTC,0.217
8.776834,mMTC,0.290
8.804161,uRLLC,0.510
8.809362,eMBB,6.360
8.817725,mMTC,0.133
8.889870,mMTC,0.245
8.903707,mMTC,0.403
8.906579,mMTC,0.280
8.927790,uRLLC,1.861
8.969974,uRLLC,1.747
8.989030,eMBB,7.617
9.022123,mMTC,0.471
9.043460,uRLLC,1.936
9.044340,eMBB,6.509
9.060127,uRLLC,1.217
9.060778,eMBB,14.464
9.079969,uRLLC,1.581
9.129019,mMTC,0.274
9.130104,mMTC,0.106
9.145177,eMBB,11.380
9.159120,eMBB,7.197
9.162008,mMTC,0.385
9.323439,mMTC,0.393
9.325094,eMBB,10.943
9.415083,mMTC,0.384
9.424738,mMTC,0.253
9.450177,mMTC,0.255
9.452054,uRLLC,1.135
9.460548,mMTC,0.496
9.464114,mMTC,0.441
9.468304,eMBB,9.793
9.512449,eMBB,9.833
9.540912,mMTC,0.460
9.541343,uRLLC,0.642
9.557338,mMTC,0.171
9.570499,mMTC,0.379
9.574830,eMBB,13.964
9.588156,uRLLC,1.681
9.678723,mMTC,0.230
9.699413,uRLLC,0.772
9.727212,mMTC,0.483
9.741770,mMTC,0.128
9.780346,eMBB,14.171
9.807135,mMTC,0.105
9.827075,uRLLC,1.093
9.835318,mMTC,0.156
9.863552,uRLLC,1.539
9.906933,mMTC,0.472
9.926639,uRLLC,0.985
9.969769,mMTC,0.479
9.978567,mMTC,0.312
10.012150,eMBB,8.578
10.039510,uRLLC,1.552
10.054124,mMTC,0.349
10.055273,mMTC,0.357
10.058700,mMTC,0.363
10.060434,mMTC,0.157
10.069496,mMTC,0.145
10.069646,eMBB,9.589
10.070090,mMTC,0.478
10.072746,mMTC,0.230
10.074685,mMTC,0.200
10.081400,mMTC,0.112
10.086625,mMTC,0.126
10.087999,mMTC,0.136
10.093203,uRLLC,0.823
10.095154,mMTC,0.290
10.108509,mMTC,0.163
10.136656,eMBB,5.911
10.141325,mMTC,0.129
10.160924,eMBB,11.770
10.162404,mMTC,0.224
10.165204,mMTC,0.221
10.169271,uRLLC,1.352
10.201577,eMBB,11.919
10.219373,eMBB,6.604
10.261838,mMTC,0.169
10.263207,mMTC,0.192
10.281356,eMBB,10.156
10.288912,mMTC,0.166
10.310846,eMBB,5.952
10.347462,mMTC,0.424
10.364373,eMBB,11.261
10.378238,mMTC,0.137
10.392837,eMBB,8.673
10.403209,uRLLC,0.869
10.500174,eMBB,10.663
10.563745,mMTC,0.453
10.564345,mMTC,0.392
10.583538,mMTC,0.360
10.591086,eMBB,9.342
10.612410,eMBB,9.774
10.662471,eMBB,7.405
10.670779,mMTC,0.186
10.703830,mMTC,0.278
10.726521,mMTC,0.245
10.729033,uRLLC,1.052
10.738564,mMTC,0.384
10.740199,uRLLC,0.929
10.779519,eMBB,14.436
10.797740,eMBB,9.916
10.821667,uRLLC,1.284
10.825590,mMTC,0.261
10.830982,uRLLC,1.146
10.839436,uRLLC,0.887
10.852175,mMTC,0.452
10.881890,uRLLC,1.694
10.882186,uRLLC,1.783
10.896791,uRLLC,1.882
10.904991,uRLLC,0.650
10.927644,mMTC,0.432
10.931694,eMBB,13.406
10.940728,uRLLC,0.937
10.957259,uRLLC,1.810
10.976051,eMBB,6.249
10.981340,mMTC,0.242
11.060507,mMTC,0.455
11.066947,eMBB,13.504
11.137692,eMBB,12.598
11.145454,eMBB,7.471
11.159865,mMTC,0.207
11.258629,eMBB,11.134
11.283734,uRLLC,1.919
11.300330,mMTC,0.475
11.329804,mMTC,0.116
11.332597,mMTC,0.238
11.343722,mMTC,0.457
11.344954,uRLLC,1.275
11.350634,mMTC,0.497
11.359219,mMTC,0.266
11.417216,mMTC,0.243
11.470697,mMTC,0.169
11.503871,mMTC,0.202
11.601306,mMTC,0.123
11.602750,eMBB,12.609
11.620413,eMBB,6.556
11.634597,uRLLC,1.844
11.660906,mMTC,0.397
11.734836,mMTC,0.198
11.827159,mMTC,0.107
11.833118,eMBB,8.627
11.834892,mMTC,0.274
11.895194,eMBB,12.108
11.902246,uRLLC,1.604
11.910138,uRLLC,0.908
11.929179,mMTC,0.473
11.970011,eMBB,7.444
11.972676,mMTC,0.466
11.990860,mMTC,0.290
11.994417,uRLLC,1.763
11.998344,mMTC,0.113
12.009032,mMTC,0.476
12.050384,uRLLC,0.545
12.061539,mMTC,0.105
12.062154,mMTC,0.102
12.064319,mMTC,0.255
12.083117,mMTC,0.233
12.112804,mMTC,0.493
12.114152,eMBB,13.119
12.199442,uRLLC,1.230
12.202763,mMTC,0.114
12.216343,mMTC,0.152
12.254573,uRLLC,0.823
12.264023,eMBB,7.368
12.274482,mMTC,0.493
12.308393,mMTC,0.451
12.319534,mMTC,0.135
12.370975,uRLLC,0.661
12.384828,mMTC,0.409
12.387819,mMTC,0.156
12.438486,mMTC,0.252
12.455192,mMTC,0.245
12.471915,mMTC,0.454
12.482862,uRLLC,1.585
12.531866,uRLLC,1.605
12.577409,eMBB,5.706
12.593964,eMBB,6.100
12.611978,mMTC,0.449
12.626760,eMBB,7.679
12.665927,uRLLC,1.944
12.688577,mMTC,0.334
12.745654,mMTC,0.150
12.753474,uRLLC,0.627
12.777732,uRLLC,1.385
12.802663,eMBB,7.074
12.813254,eMBB,11.520
12.841022,uRLLC,1.606
12.852062,eMBB,7.034
12.889606,uRLLC,1.333
12.917556,mMTC,0.343
12.980910,mMTC,0.202
13.041956,mMTC,0.217
13.043635,uRLLC,0.508
13.073212,uRLLC,0.567
13.074601,mMTC,0.276
13.082173,mMTC,0.483
13.089844,uRLLC,0.793
13.097901,mMTC,0.383
13.132769,eMBB,7.055
13.166642,eMBB,13.825
13.198799,mMTC,0.484
13.233620,mMTC,0.255
13.249478,uRLLC,1.635
13.259543,mMTC,0.411
13.267257,uRLLC,1.184
13.274376,uRLLC,1.204
13.310710,mMTC,0.472
13.355552,mMTC,0.436
13.373956,mMTC,0.316
13.419408,mMTC,0.110
13.429524,mMTC,0.143
13.453520,uRLLC,0.558
13.564235,mMTC,0.196
13.570660,mMTC,0.276
13.646851,mMTC,0.274
13.706919,uRLLC,0.912
13.749268,mMTC,0.412
13.749713,uRLLC,1.188
13.820989,uRLLC,1.657
13.844052,mMTC,0.182
13.883913,eMBB,13.382
13.887109,uRLLC,1.494
13.924262,uRLLC,1.369
13.938007,mMTC,0.154
13.949991,eMBB,7.255
13.973112,uRLLC,0.864
13.991256,uRLLC,1.536
14.079565,mMTC,0.172
14.109563,mMTC,0.175
14.127839,uRLLC,1.234
14.218363,eMBB,8.839
14.225186,eMBB,7.912
14.245463,uRLLC,0.521
14.314720,mMTC,0.491
14.319288,uRLLC,0.971
14.338240,uRLLC,1.092
14.339483,mMTC,0.228
14.349574,uRLLC,1.212
14.374825,mMTC,0.428
14.393284,mMTC,0.484
14.402394,mMTC,0.466
14.410992,uRLLC,1.058
14.436685,mMTC,0.223
14.441851,uRLLC,0.504
14.442909,uRLLC,0.887
14.464117,mMTC,0.178
14.491672,uRLLC,1.370
14.497331,mMTC,0.413
14.544831,mMTC,0.360
14.551690,uRLLC,1.047
14.566516,uRLLC,1.465
14.580627,eMBB,10.794
14.583354,uRLLC,1.339
14.588385,mMTC,0.327
14.595307,uRLLC,0.788
14.657731,uRLLC,0.500
14.686937,mMTC,0.463
14.693680,mMTC,0.201
14.718758,uRLLC,0.805
14.806561,uRLLC,1.353
14.817075,eMBB,12.939
14.817770,mMTC,0.435
14.824048,uRLLC,1.678
14.851023,mMTC,0.439
14.858229,uRLLC,1.206
14.868153,uRLLC,0.523
14.897250,eMBB,6.772
14.923019,uRLLC,0.647
14.930108,mMTC,0.131
14.939100,uRLLC,1.260
14.979807,mMTC,0.489
14.989597,mMTC,0.337
15.049595,eMBB,14.699
15.080708,uRLLC,0.938
15.097696,mMTC,0.232
15.149116,mMTC,0.380
15.152311,mMTC,0.155
15.173409,mMTC,0.179
15.174968,mMTC,0.461
15.190992,mMTC,0.304
15.212599,mMTC,0.462
15.230497,uRLLC,0.932
15.302114,eMBB,9.062
15.320672,uRLLC,1.461
15.323205,uRLLC,1.321
15.339029,eMBB,11.875
15.346665,mMTC,0.496
15.379470,eMBB,5.056
15.429642,mMTC,0.408
15.455594,mMTC,0.411
15.540490,mMTC,0.154
15.543794,mMTC,0.434
15.546746,uRLLC,1.562
15.549961,mMTC,0.475
15.553469,eMBB,9.817
15.582854,mMTC,0.252
15.587245,uRLLC,1.806
15.618457,uRLLC,0.558
15.633421,mMTC,0.448
15.637704,uRLLC,1.432
15.665431,uRLLC,1.697
15.684671,mMTC,0.118
15.688939,uRLLC,0.785
15.696823,eMBB,10.605
15.704543,uRLLC,1.589
15.748725,eMBB,14.690
15.776688,uRLLC,1.157
15.868552,mMTC,0.360
15.909999,uRLLC,1.952
15.927718,mMTC,0.415
15.928594,uRLLC,1.499
15.963142,uRLLC,0.688
15.979190,mMTC,0.166
15.983487,eMBB,10.242
16.027604,mMTC,0.145
16.038887,eMBB,11.724
16.082453,mMTC,0.200
16.084165,uRLLC,0.928
16.163851,uRLLC,1.362
16.188454,mMTC,0.214
16.196856,uRLLC,1.500
16.199328,mMTC,0.225
16.215886,mMTC,0.173
16.223023,eMBB,14.731
16.252634,eMBB,9.992
16.309613,mMTC,0.340
16.311535,uRLLC,0.961
16.326905,eMBB,7.921
16.343064,mMTC,0.350
16.361004,mMTC,0.216
16.375599,eMBB,11.455
16.394970,mMTC,0.408
16.406171,mMTC,0.303
16.436374,uRLLC,1.237
16.465655,eMBB,11.437
16.473203,eMBB,7.374
16.513237,mMTC,0.306
16.584338,mMTC,0.194
16.590040,eMBB,12.706
16.641826,uRLLC,1.556
16.659399,mMTC,0.418
16.661594,eMBB,13.194
16.665182,mMTC,0.128
16.689179,mMTC,0.497
16.784951,mMTC,0.114
16.787759,eMBB,11.380
16.791991,eMBB,9.435
16.797967,mMTC,0.342
16.852729,uRLLC,1.278
16.893758,uRLLC,0.976
16.905933,mMTC,0.178
16.910998,eMBB,5.079
16.913241,mMTC,0.427
16.914679,mMTC,0.378
16.934060,uRLLC,1.743
16.953959,eMBB,10.004
17.012069,uRLLC,1.268
17.034628,uRLLC,1.237
17.047449,mMTC,0.468
17.058156,eMBB,7.893
17.058814,uRLLC,1.173
17.070560,mMTC,0.273
17.117082,uRLLC,0.556
17.121735,mMTC,0.347
17.158768,mMTC,0.205
17.160679,eMBB,8.355
17.196826,mMTC,0.139
17.206582,eMBB,10.837
17.220512,mMTC,0.275
17.247181,uRLLC,1.279
17.259922,uRLLC,0.677
17.269205,uRLLC,0.623
17.278129,mMTC,0.361
17.283016,uRLLC,0.593
17.297276,mMTC,0.401
17.365019,uRLLC,1.651
17.401415,mMTC,0.420
17.458861,mMTC,0.313
17.494024,uRLLC,1.591
17.519598,mMTC,0.400
17.564816,mMTC,0.194
17.595765,uRLLC,1.136
17.619525,mMTC,0.418
17.634553,eMBB,11.934
17.645085,mMTC,0.186
17.733779,mMTC,0.409
17.737498,uRLLC,0.794
17.745352,eMBB,8.987
17.755237,uRLLC,1.984
17.811476,uRLLC,1.898
17.834705,mMTC,0.491
17.836222,uRLLC,1.062
17.857240,mMTC,0.167
17.898616,uRLLC,1.882
17.956043,mMTC,0.149
17.962981,uRLLC,0.798
17.973119,uRLLC,1.507
17.985375,mMTC,0.248
17.992199,uRLLC,1.737
18.006662,mMTC,0.138
18.022632,mMTC,0.302
18.093622,eMBB,5.198
18.101824,mMTC,0.118
18.115061,uRLLC,1.907
18.124194,uRLLC,0.687
18.141502,mMTC,0.209
18.142180,mMTC,0.151
18.169547,uRLLC,1.909
18.190531,eMBB,9.802
18.213360,eMBB,11.802
18.220690,mMTC,0.280
18.233927,mMTC,0.389
18.241585,mMTC,0.140
18.291463,mMTC,0.138
18.298839,mMTC,0.480
18.349745,mMTC,0.500
18.425011,mMTC,0.107
18.432716,uRLLC,0.691
18.436670,mMTC,0.464
18.489331,uRLLC,1.682
18.517927,mMTC,0.192
18.566496,uRLLC,0.572
18.584669,uRLLC,1.239
18.585458,eMBB,13.442
18.602608,eMBB,12.586
18.645575,eMBB,12.643
18.665479,mMTC,0.251
18.708250,uRLLC,1.880
18.725301,mMTC,0.393
18.725816,mMTC,0.118
18.750409,uRLLC,0.936
18.763003,mMTC,0.158
18.764976,uRLLC,0.941
18.778332,mMTC,0.152
18.827882,mMTC,0.177
18.851922,uRLLC,0.583
18.872153,eMBB,12.559
18.876909,mMTC,0.465
18.888168,uRLLC,1.953
18.889839,mMTC,0.349
18.897774,mMTC,0.413
18.905267,eMBB,5.317
18.907469,mMTC,0.216
18.913363,uRLLC,0.834
18.960182,eMBB,5.573
18.980199,uRLLC,1.451
19.021621,uRLLC,0.636
19.034585,mMTC,0.401
19.165039,mMTC,0.331
19.194439,mMTC,0.147
19.194609,mMTC,0.272
19.224105,mMTC,0.190
19.242023,eMBB,7.568
19.243089,mMTC,0.469
19.278742,eMBB,8.550
19.290017,uRLLC,1.854
19.313141,mMTC,0.175
19.333725,mMTC,0.124
19.352144,mMTC,0.468
19.352812,mMTC,0.456
19.360267,eMBB,5.146
19.386154,uRLLC,1.038
19.416033,mMTC,0.432
19.445993,uRLLC,1.820
19.448789,eMBB,14.161
19.516770,mMTC,0.265
19.568410,mMTC,0.254
19.580677,mMTC,0.267
19.608213,eMBB,6.862
19.609903,eMBB,7.815
19.625950,uRLLC,1.615
19.709112,mMTC,0.391
19.757959,mMTC,0.433
19.766693,uRLLC,1.709
19.790727,uRLLC,1.787
19.802933,uRLLC,1.005
19.806619,mMTC,0.428
19.817233,mMTC,0.153
19.817310,eMBB,9.900
19.822248,uRLLC,0.774
19.841119,mMTC,0.248
19.881672,uRLLC,1.945
19.893608,uRLLC,1.681
19.894027,uRLLC,0.517
19.899813,mMTC,0.159
19.904941,uRLLC,0.686
19.936987,eMBB,13.924
19.980715,uRLLC,0.516
20.052141,uRLLC,1.421
20.090173,uRLLC,1.773
20.097258,mMTC,0.487
20.099873,mMTC,0.309
20.100221,mMTC,0.465
20.105260,eMBB,14.389
20.140986,uRLLC,1.202
20.204820,eMBB,14.810
20.225396,mMTC,0.331
20.226699,mMTC,0.499
20.276814,uRLLC,1.754
20.304312,uRLLC,1.690
20.369907,mMTC,0.137
20.376913,mMTC,0.310
20.377696,eMBB,7.892
20.383590,uRLLC,0.713
20.408462,uRLLC,1.422
20.414495,uRLLC,0.529
20.419136,mMTC,0.318
20.471340,mMTC,0.299
20.512282,mMTC,0.121
20.590228,mMTC,0.312
20.606236,mMTC,0.108
20.616412,mMTC,0.232
20.770569,eMBB,13.998
20.841484,mMTC,0.383
20.864064,mMTC,0.181
20.874713,eMBB,7.644
20.933302,mMTC,0.211
20.982050,mMTC,0.417
21.009737,mMTC,0.139
21.014907,eMBB,12.146
21.037436,mMTC,0.319
21.119573,mMTC,0.459
21.180742,uRLLC,0.972
21.193536,eMBB,10.869
21.210420,mMTC,0.397
21.232271,uRLLC,0.805
21.251502,uRLLC,1.235
21.261924,uRLLC,1.443
21.278497,mMTC,0.310
21.327262,mMTC,0.144
21.329419,uRLLC,1.543
21.452854,uRLLC,0.603
21.466617,uRLLC,1.751
21.526759,eMBB,12.338
21.535228,eMBB,8.121
21.546292,uRLLC,1.050
21.642949,mMTC,0.285
21.648342,mMTC,0.214
21.674367,mMTC,0.173
21.683928,eMBB,13.567
21.700975,mMTC,0.322
21.717588,uRLLC,1.834
21.729792,mMTC,0.339
21.745007,mMTC,0.196
21.745452,mMTC,0.462
21.759520,mMTC,0.489
21.761411,uRLLC,1.666
21.774763,mMTC,0.311
21.785042,mMTC,0.430
21.816585,eMBB,6.590
21.832654,uRLLC,1.137
21.836033,uRLLC,0.571
21.843086,uRLLC,0.723
21.843101,eMBB,7.005
21.849052,uRLLC,1.378
21.880655,uRLLC,1.667
