Timestamp,SliceType,Size_MBits
4.541488,mMTC,0.105
4.547623,mMTC,0.347
4.548830,eMBB,14.903
4.598841,uRLLC,0.744
4.614583,eMBB,9.903
4.666722,uRLLC,0.598
4.730602,mMTC,0.215
4.744417,mMTC,0.365
4.758539,mMTC,0.366
4.768651,uRLLC,1.136
4.794958,mMTC,0.215
4.822583,uRLLC,1.122
4.852392,uRLLC,1.743
4.856265,mMTC,0.118
4.869504,mMTC,0.239
4.953865,mMTC,0.494
5.025048,uRLLC,1.857
5.048499,uRLLC,1.988
5.067626,uRLLC,0.659
5.127507,mMTC,0.193
5.183061,eMBB,5.584
5.186029,mMTC,0.453
5.201932,mMTC,0.252
5.225376,mMTC,0.400
5.238954,mMTC,0.169
5.268624,uRLLC,0.957
5.268781,mMTC,0.195
5.303678,mMTC,0.477
5.347057,eMBB,13.673
5.353934,mMTC,0.400
5.390459,uRLLC,1.952
5.414062,mMTC,0.281
5.417737,mMTC,0.217
5.426002,mMTC,0.267
5.433039,mMTC,0.342
5.457168,mMTC,0.458
5.628949,mMTC,0.319
5.645016,mMTC,0.337
5.699171,eMBB,9.067
5.736134,uRLLC,0.907
5.758551,mMTC,0.261
5.772830,mMTC,0.302
5.776653,uRLLC,1.060
5.791411,mMTC,0.400
5.799563,eMBB,14.242
5.811697,mMTC,0.119
5.826278,uRLLC,1.169
5.826324,mMTC,0.239
5.833646,uRLLC,1.521
5.893697,mMTC,0.384
5.898571,uRLLC,1.013
5.905163,mMTC,0.452
5.944391,mMTC,0.213
5.945926,mMTC,0.384
5.946321,mMTC,0.249
5.973755,uRLLC,1.883
5.980006,uRLLC,1.109
5.981647,uRLLC,1.014
5.984130,mMTC,0.212
5.995900,mMTC,0.146
6.038936,mMTC,0.378
6.046545,uRLLC,1.923
6.046725,uRLLC,1.471
6.047414,eMBB,10.887
6.094666,mMTC,0.107
6.107877,uRLLC,1.721
6.154282,mMTC,0.234
6.155407,uRLLC,0.646
6.194305,uRLLC,1.280
6.232515,mMTC,0.136
6.245438,mMTC,0.264
6.273240,uRLLC,1.830
6.294253,mMTC,0.153
6.337540,uRLLC,1.808
6.384113,uRLLC,1.884
6.436082,uRLLC,1.885
6.458746,eMBB,14.683
6.491325,mMTC,0.114
6.500930,mMTC,0.256
6.554173,uRLLC,0.950
6.565833,uRLLC,1.829
6.605253,uRLLC,1.862
6.616895,uRLLC,1.492
6.652907,mMTC,0.131
6.655581,uRLLC,0.871
6.658276,uRLLC,0.590
6.662478,uRLLC,1.862
6.712519,mMTC,0.459
6.752253,uRLLC,1.293
6.768345,mMTC,0.499
6.774123,eMBB,9.706
6.776456,uRLLC,1.969
6.789253,uRLLC,0.992
6.790831,mMTC,0.125
6.833524,eMBB,9.776
6.837560,mMTC,0.195
6.865288,uRLLC,1.052
6.873690,mMTC,0.235
6.875283,eMBB,6.334
6.888010,eMBB,8.434
6.905939,uRLLC,1.489
6.939690,uRLLC,1.999
6.968603,uRLLC,1.582
6.999773,eMBB,13.131
7.036267,uRLLC,1.835
7.049848,mMTC,0.379
7.070284,mMTC,0.159
7.073518,mMTC,0.197
7.101824,mMTC,0.309
7.132688,uRLLC,1.938
7.141007,uRLLC,0.661
7.175983,mMTC,0.398
7.200397,uRLLC,1.904
7.270226,mMTC,0.260
7.294155,mMTC,0.159
7.351904,mMTC,0.363
7.450951,mMTC,0.139
7.467167,eMBB,10.811
7.473726,uRLLC,0.754
7.485387,mMTC,0.123
7.501728,eMBB,6.158
7.517190,mMTC,0.492
7.544746,mMTC,0.443
7.550986,mMTC,0.209
7.576844,mMTC,0.260
7.578072,eMBB,8.447
7.604601,uRLLC,1.459
7.632487,mMTC,0.273
7.638563,uRLLC,0.605
7.680152,mMTC,0.361
7.734441,eMBB,10.369
7.744946,mMTC,0.262
7.749075,eMBB,8.210
7.752876,eMBB,12.373
7.753780,uRLLC,1.409
7.767412,eMBB,11.348
7.770937,mMTC,0.141
7.834764,uRLLC,0.544
7.871870,mMTC,0.262
7.885800,uRLLC,1.048
7.899895,uRLLC,0.529
7.909006,mMTC,0.437
7.932364,mMTC,0.189
7.936562,mMTC,0.134
7.948570,uRLLC,0.650
7.949074,mMTC,0.126
7.952467,mMTC,0.443
7.961311,mMTC,0.324
7.969099,uRLLC,1.185
7.980198,uRLLC,0.799
8.018023,uRLLC,1.292
8.035552,mMTC,0.413
8.046684,uRLLC,1.891
8.048643,uRLLC,1.844
8.081877,uRLLC,1.818
8.105071,mMTC,0.495
8.160125,uRLLC,1.047
8.167119,eMBB,8.764
8.176278,mMTC,0.204
8.206477,uRLLC,1.523
8.210534,mMTC,0.310
8.216777,mMTC,0.164
8.219174,mMTC,0.488
8.219367,mMTC,0.171
8.223868,eMBB,5.814
8.228131,uRLLC,1.579
8.266817,mMTC,0.303
8.284679,mMTC,0.320
8.418230,mMTC,0.308
8.433775,mMTC,0.451
8.454327,uRLLC,0.502
8.457029,mMTC,0.227
8.473300,uRLLC,1.188
8.490893,eMBB,8.361
8.512503,uRLLC,1.918
8.554900,mMTC,0.251
8.724187,mMTC,0.417
8.756634,eMBB,7.449
8.780490,mMTC,0.166
8.787125,eMBB,7.941
8.833483,uRLLC,1.241
8.862560,eMBB,13.442
8.881278,eMBB,9.269
8.908530,mMTC,0.427
8.913932,mMTC,0.163
8.932066,mMTC,0.130
8.933873,uRLLC,0.661
8.959706,mMTC,0.199
8.989862,uRLLC,0.676
9.005077,mMTC,0.473
9.029939,mMTC,0.197
9.044350,mMTC,0.293
9.046391,mMTC,0.356
9.072629,mMTC,0.251
9.112601,eMBB,12.090
9.155498,mMTC,0.241
9.238187,uRLLC,1.655
9.267672,uRLLC,1.432
9.269414,mMTC,0.450
9.275377,mMTC,0.185
9.285485,mMTC,0.261
9.290370,uRLLC,1.290
9.334957,uRLLC,0.501
9.353855,mMTC,0.125
9.365531,mMTC,0.473
9.371896,uRLLC,1.788
9.377660,mMTC,0.164
9.424194,mMTC,0.146
9.480163,uRLLC,1.456
9.489271,mMTC,0.292
9.498401,eMBB,5.493
9.541722,eMBB,12.151
9.591562,uRLLC,0.759
9.599122,uRLLC,1.726
9.609406,eMBB,13.823
9.612445,mMTC,0.264
9.635827,mMTC,0.306
9.641844,uRLLC,1.606
9.642189,uRLLC,1.541
9.745765,mMTC,0.384
9.755505,mMTC,0.293
9.763065,mMTC,0.244
9.774605,eMBB,14.233
9.810161,uRLLC,1.009
9.816161,eMBB,14.632
9.836153,eMBB,7.569
9.871283,uRLLC,1.238
9.901389,mMTC,0.174
9.939425,mMTC,0.231
9.958454,mMTC,0.279
9.986831,mMTC,0.243
10.024099,uRLLC,1.598
10.094648,eMBB,7.899
10.110069,mMTC,0.412
10.110785,uRLLC,1.017
10.189450,mMTC,0.394
10.197079,mMTC,0.446
10.202406,eMBB,9.864
10.209017,uRLLC,1.352
10.226188,mMTC,0.299
10.273728,uRLLC,1.442
10.276766,eMBB,9.167
10.307942,uRLLC,1.022
10.323780,uRLLC,0.589
10.326979,mMTC,0.467
10.333377,mMTC,0.234
10.343019,mMTC,0.146
10.458081,mMTC,0.123
10.462959,uRLLC,0.645
10.484910,eMBB,10.665
10.542252,eMBB,8.423
10.595707,uRLLC,0.972
10.654912,mMTC,0.307
10.667104,uRLLC,1.852
10.688088,mMTC,0.431
10.719276,eMBB,5.386
10.721029,uRLLC,0.825
10.752741,mMTC,0.117
10.772995,mMTC,0.140
10.805269,mMTC,0.428
10.822973,mMTC,0.160
10.843017,mMTC,0.426
10.850581,mMTC,0.191
10.854148,mMTC,0.382
10.876669,uRLLC,0.966
10.879293,mMTC,0.234
10.904687,eMBB,13.152
10.935371,eMBB,14.738
10.944349,mMTC,0.216
10.954259,mMTC,0.238
10.957517,eMBB,10.222
10.961207,uRLLC,1.834
10.977780,uRLLC,1.434
10.985661,uRLLC,1.188
10.986961,mMTC,0.227
11.011601,uRLLC,1.595
11.016380,uRLLC,1.819
11.019906,mMTC,0.171
11.104869,uRLLC,1.259
11.159883,mMTC,0.179
11.197698,eMBB,7.902
11.198159,mMTC,0.336
11.243030,eMBB,13.053
11.325531,mMTC,0.324
11.403923,eMBB,9.924
11.453275,mMTC,0.434
11.465305,mMTC,0.408
11.465917,mMTC,0.229
11.478957,mMTC,0.303
11.545709,mMTC,0.139
11.581882,mMTC,0.475
11.594862,mMTC,0.371
11.639794,mMTC,0.104
11.662691,eMBB,12.088
11.668312,eMBB,13.795
11.672091,mMTC,0.112
11.675604,uRLLC,1.931
11.684798,mMTC,0.143
11.701750,mMTC,0.283
11.702808,mMTC,0.265
11.733807,uRLLC,0.866
11.736422,mMTC,0.401
11.749871,mMTC,0.348
11.760080,eMBB,14.485
11.793025,uRLLC,1.773
11.800901,mMTC,0.174
11.837970,uRLLC,0.694
11.880479,uRLLC,0.602
11.948370,eMBB,14.649
12.072462,uRLLC,1.025
12.074717,mMTC,0.206
12.081525,mMTC,0.310
12.089172,mMTC,0.227
12.092031,uRLLC,1.591
12.093669,uRLLC,1.145
12.107218,eMBB,13.532
12.138441,mMTC,0.488
12.153879,mMTC,0.105
12.164063,uRLLC,0.884
12.186937,mMTC,0.193
12.187840,eMBB,12.912
12.205536,mMTC,0.323
12.266566,mMTC,0.267
12.266832,mMTC,0.105
12.279775,uRLLC,0.625
12.283270,uRLLC,1.948
12.302625,mMTC,0.161
12.302658,mMTC,0.477
12.318967,mMTC,0.174
12.344811,eMBB,6.089
12.377770,mMTC,0.490
12.383237,eMBB,10.207
12.413871,uRLLC,1.662
12.424000,uRLLC,1.951
12.428778,mMTC,0.347
12.430971,mMTC,0.380
12.446658,eMBB,10.246
12.501321,eMBB,6.203
12.553227,mMTC,0.454
12.555611,uRLLC,1.638
12.556758,uRLLC,1.951
12.558509,mMTC,0.321
12.576054,mMTC,0.472
12.591510,mMTC,0.431
12.620402,uRLLC,1.675
12.669193,uRLLC,0.599
12.677082,eMBB,9.383
12.705413,eMBB,9.236
12.711823,uRLLC,0.746
12.750641,uRLLC,0.894
12.760762,eMBB,5.352
12.799860,uRLLC,1.725
12.801859,mMTC,0.441
12.853477,uRLLC,0.666
12.919910,uRLLC,1.997
12.965890,mMTC,0.341
12.972739,mMTC,0.333
12.972842,mMTC,0.180
13.056627,eMBB,8.304
13.129161,mMTC,0.212
13.183776,eMBB,12.286
13.214154,uRLLC,1.688
13.221786,uRLLC,1.088
13.233771,eMBB,11.837
13.238454,uRLLC,1.096
13.247281,eMBB,10.063
13.260045,uRLLC,1.560
13.261704,uRLLC,1.451
13.276815,mMTC,0.207
13.279178,uRLLC,1.933
13.301109,eMBB,13.268
13.304551,uRLLC,1.451
13.314835,eMBB,6.560
13.357351,mMTC,0.457
13.362819,mMTC,0.107
13.384226,eMBB,9.355
13.397247,uRLLC,1.885
13.407470,mMTC,0.255
13.420944,uRLLC,1.382
13.440773,mMTC,0.379
13.465451,mMTC,0.206
13.584589,eMBB,6.355
13.610133,mMTC,0.470
13.664764,mMTC,0.269
13.675858,mMTC,0.247
13.696016,uRLLC,1.474
13.737216,mMTC,0.447
13.743829,eMBB,14.115
13.784257,eMBB,8.695
13.821898,mMTC,0.324
13.843990,eMBB,7.867
13.846447,eMBB,8.992
13.871400,uRLLC,1.913
13.877061,mMTC,0.444
13.892564,eMBB,8.443
13.929983,mMTC,0.426
13.935174,mMTC,0.420
13.937276,mMTC,0.427
13.992058,eMBB,5.510
14.017508,uRLLC,1.254
14.019676,mMTC,0.159
14.029916,uRLLC,1.352
14.093873,mMTC,0.493
14.115384,eMBB,6.186
14.301548,uRLLC,0.867
14.339642,mMTC,0.403
14.342407,uRLLC,1.349
14.351026,mMTC,0.142
14.356112,uRLLC,1.036
14.356423,uRLLC,1.137
14.357222,mMTC,0.261
14.361707,mMTC,0.125
14.378002,mMTC,0.168
14.429171,uRLLC,0.727
14.463479,eMBB,10.861
14.538313,uRLLC,1.268
14.545758,mMTC,0.246
14.568768,eMBB,10.553
14.623297,mMTC,0.482
14.631715,eMBB,6.189
14.668901,mMTC,0.413
14.699277,eMBB,14.163
14.728068,mMTC,0.403
14.736810,eMBB,10.736
14.758866,mMTC,0.492
14.776122,uRLLC,1.039
14.857743,mMTC,0.355
14.885849,mMTC,0.114
14.921894,uRLLC,1.253
14.959360,mMTC,0.399
15.024738,uRLLC,0.951
15.038250,mMTC,0.320
15.070308,mMTC,0.370
15.071388,mMTC,0.141
15.088666,mMTC,0.493
15.096192,mMTC,0.232
15.098812,mMTC,0.233
15.118119,mMTC,0.479
15.124576,eMBB,8.828
15.127711,eMBB,13.310
15.132301,uRLLC,0.729
15.211386,mMTC,0.140
15.262760,eMBB,7.943
15.312299,mMTC,0.418
15.334204,eMBB,14.379
15.368883,mMTC,0.139
15.455528,eMBB,12.692
15.476747,mMTC,0.121
15.501597,uRLLC,0.751
15.501974,mMTC,0.380
15.609287,mMTC,0.487
15.611071,eMBB,14.942
15.616626,uRLLC,0.556
15.617583,uRLLC,1.013
15.683813,mMTC,0.446
15.730310,eMBB,5.651
15.733201,uRLLC,1.870
15.736010,eMBB,10.580
15.757462,uRLLC,1.101
15.830544,uRLLC,1.101
15.845783,mMTC,0.311
15.859342,mMTC,0.209
15.874267,mMTC,0.313
15.928001,uRLLC,1.924
15.935000,mMTC,0.412
15.944251,mMTC,0.250
15.970954,mMTC,0.375
15.988496,mMTC,0.221
16.006965,uRLLC,1.715
16.010490,mMTC,0.130
16.014564,mMTC,0.249
16.064416,uRLLC,1.533
16.087312,mMTC,0.407
16.104236,mMTC,0.319
16.143428,mMTC,0.396
16.146479,uRLLC,0.917
16.241311,eMBB,11.600
16.251572,uRLLC,1.662
16.300606,mMTC,0.115
16.308579,mMTC,0.403
16.312955,mMTC,0.306
16.325369,mMTC,0.210
16.349819,eMBB,5.302
16.385875,mMTC,0.278
16.420772,mMTC,0.316
16.443771,uRLLC,1.017
16.450877,uRLLC,0.978
16.463150,uRLLC,1.334
16.472631,mMTC,0.483
16.488668,uRLLC,1.430
16.552736,uRLLC,1.978
16.608080,eMBB,12.651
16.641312,mMTC,0.246
16.652548,mMTC,0.295
16.655115,eMBB,14.122
16.670860,eMBB,5.252
16.698261,uRLLC,1.306
16.713153,uRLLC,1.510
16.782050,uRLLC,0.683
16.802088,uRLLC,0.590
16.817791,uRLLC,0.698
16.832106,uRLLC,1.528
16.835490,uRLLC,0.653
16.845095,uRLLC,0.975
16.868754,uRLLC,0.883
16.884684,mMTC,0.499
16.922860,mMTC,0.478
16.948120,mMTC,0.143
16.956992,eMBB,7.961
16.961317,uRLLC,1.486
16.974397,mMTC,0.474
17.002526,uRLLC,1.553
17.041998,eMBB,6.317
17.047375,uRLLC,1.557
17.069729,uRLLC,0.656
17.082436,mMTC,0.384
17.105230,eMBB,12.925
17.130198,mMTC,0.293
17.228720,uRLLC,1.875
17.236709,mMTC,0.343
17.249842,uRLLC,1.307
17.274098,mMTC,0.222
17.330947,eMBB,14.021
17.407675,eMBB,13.175
17.434856,uRLLC,1.517
17.460550,uRLLC,0.795
17.479118,mMTC,0.437
17.479937,mMTC,0.357
17.509185,mMTC,0.459
17.528577,mMTC,0.290
17.534770,uRLLC,0.711
17.564733,mMTC,0.432
17.567716,mMTC,0.217
17.569655,mMTC,0.483
17.590867,eMBB,14.642
17.617964,uRLLC,1.703
17.624661,mMTC,0.242
17.648423,mMTC,0.363
17.649235,uRLLC,1.851
17.670695,mMTC,0.112
17.681455,mMTC,0.145
17.683620,mMTC,0.191
17.685643,eMBB,13.370
17.713221,mMTC,0.298
17.716994,eMBB,11.672
17.845912,mMTC,0.320
17.916979,eMBB,10.887
17.921957,uRLLC,0.797
17.922801,eMBB,11.013
17.956545,uRLLC,1.120
18.039083,uRLLC,1.685
18.042693,mMTC,0.492
18.064526,uRLLC,1.821
18.095135,mMTC,0.397
18.107564,eMBB,14.082
18.118646,uRLLC,1.337
18.127931,eMBB,14.232
18.141810,eMBB,14.826
18.155931,uRLLC,0.611
18.168738,mMTC,0.387
18.200947,uRLLC,1.860
18.235737,mMTC,0.224
18.270238,mMTC,0.381
18.277689,mMTC,0.178
18.308198,uRLLC,0.947
18.310485,mMTC,0.335
18.331922,mMTC,0.440
18.402193,eMBB,14.984
18.413628,mMTC,0.266
18.420448,mMTC,0.436
18.423529,mMTC,0.240
18.440502,uRLLC,1.941
18.508717,uRLLC,1.533
18.511609,uRLLC,1.272
18.549652,mMTC,0.236
18.553205,mMTC,0.192
18.564380,uRLLC,1.153
18.575362,mMTC,0.389
18.594471,mMTC,0.232
18.595466,mMTC,0.116
18.610374,mMTC,0.396
18.623971,uRLLC,1.655
18.637109,eMBB,13.566
18.659859,mMTC,0.492
18.721637,uRLLC,1.380
18.774405,mMTC,0.114
18.780778,uRLLC,0.697
18.796372,eMBB,13.210
18.854734,eMBB,6.969
18.867732,eMBB,12.486
18.870672,uRLLC,1.571
18.943066,eMBB,6.466
19.035333,uRLLC,1.117
19.059615,uRLLC,1.915
19.100413,mMTC,0.180
19.153891,mMTC,0.143
19.206512,mMTC,0.431
19.257494,eMBB,9.173
19.264192,mMTC,0.257
19.308737,mMTC,0.453
19.317868,eMBB,5.535
19.342922,eMBB,6.122
19.369778,eMBB,8.466
19.371119,uRLLC,1.444
19.441037,mMTC,0.456
19.458065,eMBB,11.629
19.458938,uRLLC,1.667
19.483438,uRLLC,1.814
19.486352,uRLLC,0.501
19.507674,uRLLC,1.193
19.575482,uRLLC,0.653
19.650003,uRLLC,1.703
19.663667,uRLLC,1.123
19.666934,mMTC,0.281
19.691400,eMBB,14.605
19.712596,uRLLC,0.617
19.747363,mMTC,0.127
19.760821,mMTC,0.161
19.771823,mMTC,0.311
19.821558,uRLLC,1.205
19.827513,mMTC,0.196
19.891927,eMBB,13.702
19.899527,mMTC,0.282
19.944867,mMTC,0.272
19.985373,mMTC,0.267
19.995138,eMBB,11.953
20.007319,eMBB,6.665
20.010953,mMTC,0.408
20.012606,mMTC,0.251
20.025626,mMTC,0.427
20.030390,mMTC,0.189
20.030617,mMTC,0.273
20.035644,uRLLC,1.743
20.036200,mMTC,0.113
20.037600,mMTC,0.236
20.038645,mMTC,0.421
20.045939,mMTC,0.307
20.066290,mMTC,0.158
20.077786,mMTC,0.147
20.078676,mMTC,0.378
20.079257,mMTC,0.326
20.081982,mMTC,0.391
20.093529,mMTC,0.408
20.103004,mMTC,0.113
20.121572,mMTC,0.306
20.148460,mMTC,0.193
20.163325,uRLLC,1.918
20.166860,mMTC,0.242
20.167046,mMTC,0.438
20.175457,mMTC,0.182
20.186551,uRLLC,1.827
20.190193,mMTC,0.419
20.201967,uRLLC,1.891
20.210154,uRLLC,0.826
20.245462,eMBB,6.960
20.272719,mMTC,0.167
20.282198,mMTC,0.293
20.287629,eMBB,8.217
20.288007,mMTC,0.110
20.300706,uRLLC,0.641
20.312586,mMTC,0.430
20.346065,uRLLC,0.621
20.357149,eMBB,13.346
20.391121,eMBB,12.619
20.397889,mMTC,0.422
20.403565,mMTC,0.104
20.407356,uRLLC,0.906
20.414207,mMTC,0.254
20.471196,uRLLC,1.030
20.474977,mMTC,0.225
20.482378,uRLLC,1.938
20.497883,uRLLC,1.683
20.519171,uRLLC,1.831
20.531236,uRLLC,1.499
20.537101,uRLLC,1.961
20.582825,mMTC,0.437
20.617506,uRLLC,1.215
20.624638,mMTC,0.311
20.656324,mMTC,0.404
20.666137,mMTC,0.168
20.667902,eMBB,8.207
20.677529,eMBB,13.445
20.682343,uRLLC,1.316
20.694404,mMTC,0.129
20.767169,mMTC,0.207
20.790160,mMTC,0.188
20.862112,eMBB,6.442
20.867964,mMTC,0.365
20.871006,mMTC,0.424
20.920416,mMTC,0.462
20.940930,uRLLC,1.342
20.989476,mMTC,0.211
21.029063,mMTC,0.217
21.061679,uRLLC,0.839
21.062736,uRLLC,0.989
21.091198,eMBB,5.284
21.109282,uRLLC,1.811
21.190606,uRLLC,1.434
21.193607,eMBB,14.583
21.201485,mMTC,0.343
21.234933,mMTC,0.105
21.281537,mMTC,0.496
21.366752,mMTC,0.236
21.374999,mMTC,0.414
21.398786,uRLLC,1.951
21.410955,eMBB,10.557
21.424304,eMBB,9.835
21.443115,mMTC,0.305
21.461071,mMTC,0.445
21.471358,eMBB,8.155
21.537332,uRLLC,1.145
21.554071,mMTC,0.175
21.585764,eMBB,14.704
21.609852,eMBB,7.020
21.613892,mMTC,0.412
21.647613,mMTC,0.344
21.659569,mMTC,0.291
21.665513,mMTC,0.229
21.682271,mMTC,0.278
21.697193,uRLLC,0.772
21.731402,uRLLC,1.423
21.757760,eMBB,6.331
21.815324,mMTC,0.132
21.848092,mMTC,0.282
21.859853,mMTC,0.239
21.890125,mMTC,0.446
21.926678,uRLLC,1.278
22.045251,mMTC,0.343
22.062744,uRLLC,0.791
22.066720,mMTC,0.309
22.068993,mMTC,0.158
22.070202,eMBB,7.250
22.098275,uRLLC,0.990
22.105658,uRLLC,0.625
22.114830,mMTC,0.147
22.122424,mMTC,0.445
22.137095,mMTC,0.366
22.221934,mMTC,0.343
22.290096,uRLLC,1.563
22.297203,eMBB,10.584
22.298072,uRLLC,1.703
22.299850,uRLLC,1.578
22.379833,mMTC,0.399
22.415741,mMTC,0.283
22.416308,uRLLC,1.557
22.455517,eMBB,11.170
22.455601,mMTC,0.381
22.459141,mMTC,0.300
22.476018,mMTC,0.214
22.498015,mMTC,0.226
22.541225,mMTC,0.373
22.556875,mMTC,0.152
22.559906,mMTC,0.330
22.570203,mMTC,0.104
22.587164,uRLLC,1.306
22.593630,uRLLC,1.764
22.701587,mMTC,0.279
22.703758,mMTC,0.147
22.727793,mMTC,0.454
22.728989,eMBB,13.240
22.730875,eMBB,9.574
22.735804,mMTC,0.124
22.783499,mMTC,0.478
22.792232,mMTC,0.392
22.839196,mMTC,0.174
22.839507,mMTC,0.104
22.860118,eMBB,14.428
22.866066,uRLLC,1.571
